unique_id,question,answer,gt,id
629,"Gabriel and Diego have 244 minutes to walk to the library together starting from their home. It takes them 26 minutes to get to the corner where the cinema is. It takes them another 51 minutes to get to the gym. When they reach the gym, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the gym again. Once they reach the gym for the second time, how much longer do they have to get to the library without being late?","Reformatted Question: Gabriel and Diego have <fact1>244 minutes</fact1> to walk to the library together starting from their home. It takes them <fact2>26 minutes</fact2> to get to the corner where the cinema is. It takes them another <fact3>51 minutes</fact3> to get to the gym. When they reach the gym, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the gym again. Once they reach the gym for the second time, how much longer do they have to get to the library without being late?

Answer: The time it takes them to get to the gym is <fact2>26 minutes</fact2> + <fact3>51 minutes</fact3> = 77 minutes. 
Since they have to return home and then go back to the gym, they spend 77 * 2 = 154 minutes to get to the gym the second time. 
They have <fact1>244 minutes</fact1> in total, so they have 244 - 154 = 90 minutes left to get to the library without being late.
The answer is {90}.",13,14
630,"Gabriel and Mei have 254 minutes to walk to the mall together starting from their home. It takes them 21 minutes to get to the corner where the bank is. It takes them another 24 minutes to get to the library. When they reach the library, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the library again. Once they reach the library for the second time, how much longer do they have to get to the mall without being late?","Reformatted Question: Gabriel and Mei have <fact1>254 minutes to walk to the mall together starting from their home</fact1>. It takes them <fact2>21 minutes to get to the corner where the bank is</fact2>. It takes them <fact3>another 24 minutes to get to the library</fact3>. When they reach the library, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the library again. Once they reach the library for the second time, how much longer do they have to get to the mall without being late?

Answer: It takes Gabriel and Mei <fact2>21 minutes</fact2> + <fact3>24 minutes</fact3> = 45 minutes to get to the library. Since they have to return home and then walk back to the library, they spend 45 * 2 = 90 minutes walking to the library and back. They have <fact1>254 minutes</fact1> to get to the mall, so after reaching the library for the second time, they have 254 - 90 = 164 minutes left to get to the mall without being late.
The answer is {164}.",119,14
632,"Andre and Keisha have 268 minutes to walk to the mall together starting from their home. It takes them 29 minutes to get to the corner where the park is. It takes them another 49 minutes to get to the bank. When they reach the bank, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the bank again. Once they reach the bank for the second time, how much longer do they have to get to the mall without being late?","Reformatted Question: Andre and Keisha have <fact1>268 minutes to walk to the mall together starting from their home</fact1>. It takes them <fact2>29 minutes to get to the corner where the park is</fact2>. It takes them <fact3>another 49 minutes to get to the bank</fact3>. When they reach the bank, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the bank again. Once they reach the bank for the second time, how much longer do they have to get to the mall without being late?

Answer: The time it takes to get to the bank is <fact2>29 minutes</fact2> + <fact3>49 minutes</fact3> = 78 minutes. 
Since they have to return home and then go back to the bank, they spend 78 * 2 = 156 minutes to get to the bank and back home and then to the bank again. 
So they have <fact1>268 minutes</fact1> - 156 minutes = 112 minutes to get to the mall from the bank without being late.
The answer is {112}.",34,14
633,"Alejandro and Chen have 228 minutes to walk to the mall together starting from their home. It takes them 12 minutes to get to the corner where the library is. It takes them another 52 minutes to get to the park. When they reach the park, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the park again. Once they reach the park for the second time, how much longer do they have to get to the mall without being late?","Reformatted Question: Alejandro and Chen have <fact1>228 minutes to walk to the mall together starting from their home</fact1>. It takes them <fact2>12 minutes to get to the corner where the library is</fact2>. It takes them <fact3>another 52 minutes to get to the park</fact3>. When they reach the park, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the park again. Once they reach the park for the second time, how much longer do they have to get to the mall without being late?

Answer: To find out how much longer Alejandro and Chen have to get to the mall, we need to calculate how much time they have spent so far. They spent <fact2>12 minutes</fact2> getting to the library and <fact3>52 minutes</fact3> getting to the park. Since they had to return home and then walk back to the park, they spent a total of <fact2>12</fact2> + <fact3>52</fact3> + <fact2>12</fact2> + <fact3>52</fact3> = 128 minutes. They have <fact1>228 minutes</fact1> in total, so they have 228 - 128 = 100 minutes left to get to the mall.
The answer is {100}.",36,14
634,"Fatima and Xena have 134 minutes to walk to the mall together starting from their home. It takes them 19 minutes to get to the corner where the park is. It takes them another 13 minutes to get to the bank. When they reach the bank, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the bank again. Once they reach the bank for the second time, how much longer do they have to get to the mall without being late?","Reformatted Question: Fatima and Xena have <fact1>134 minutes</fact1> to walk to the mall together starting from their home. It takes them <fact2>19 minutes</fact2> to get to the corner where the park is. It takes them another <fact3>13 minutes</fact3> to get to the bank. When they reach the bank, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the bank again. Once they reach the bank for the second time, how much longer do they have to get to the mall without being late?

Answer: The time it takes them to get to the bank is <fact2>19 minutes</fact2> + <fact3>13 minutes</fact3> = 32 minutes. 
Since they have to return home and then go back to the bank, they spend 32 * 2 = 64 minutes to get to the bank for the second time. 
They have <fact1>134 minutes</fact1> - 64 minutes = 70 minutes left to get to the mall without being late.
The answer is {70}.",38,14
635,"Qasim and Ali have 242 minutes to walk to the park together starting from their home. It takes them 17 minutes to get to the corner where the mall is. It takes them another 34 minutes to get to the cinema. When they reach the cinema, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the cinema again. Once they reach the cinema for the second time, how much longer do they have to get to the park without being late?","Reformatted Question: Qasim and Ali have <fact1>242 minutes</fact1> to walk to the park together starting from their home. It takes them <fact2>17 minutes</fact2> to get to the corner where the mall is. It takes them another <fact3>34 minutes</fact3> to get to the cinema. When they reach the cinema, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the cinema again. Once they reach the cinema for the second time, how much longer do they have to get to the park without being late?

Answer: The time it takes to get to the cinema is <fact2>17 minutes</fact2> + <fact3>34 minutes</fact3> = 51 minutes. 
Since they have to return home and then go back to the cinema, they spend 51 * 2 = 102 minutes to go to the cinema and return home and then go back to the cinema again. 
So they have <fact1>242 minutes</fact1> - 102 minutes = 140 minutes left to get to the park without being late.
The answer is {140}.",89,14
636,"Jin and Gabrielle have 157 minutes to walk to the grocery store together starting from their home. It takes them 14 minutes to get to the corner where the mall is. It takes them another 17 minutes to get to the cinema. When they reach the cinema, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the cinema again. Once they reach the cinema for the second time, how much longer do they have to get to the grocery store without being late?","Reformatted Question: Jin and Gabrielle have <fact1>157 minutes</fact1> to walk to the grocery store together starting from their home. It takes them <fact2>14 minutes</fact2> to get to the corner where the mall is. It takes them another <fact3>17 minutes</fact3> to get to the cinema. When they reach the cinema, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the cinema again. Once they reach the cinema for the second time, how much longer do they have to get to the grocery store without being late?

Answer: The time it takes them to get to the cinema is <fact2>14 minutes</fact2> + <fact3>17 minutes</fact3> = 31 minutes. 
Since they have to return home and then go back to the cinema, they spend 31 * 2 = 62 minutes to go to the cinema and return home and then go back to the cinema again. 
The time they have left to get to the grocery store is <fact1>157 minutes</fact1> - 62 minutes = 95 minutes.
The answer is {95}.",64,14
637,"Yuki and Chen have 174 minutes to walk to the cinema together starting from their home. It takes them 16 minutes to get to the corner where the grocery store is. It takes them another 17 minutes to get to the library. When they reach the library, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the library again. Once they reach the library for the second time, how much longer do they have to get to the cinema without being late?","Reformatted Question: Yuki and Chen have <fact1>174 minutes</fact1> to walk to the cinema together starting from their home. It takes them <fact2>16 minutes</fact2> to get to the corner where the grocery store is. It takes them another <fact3>17 minutes</fact3> to get to the library. When they reach the library, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the library again. Once they reach the library for the second time, how much longer do they have to get to the cinema without being late?

Answer: To get to the library, it takes Yuki and Chen <fact2>16 minutes</fact2> + <fact3>17 minutes</fact3> = 33 minutes. Since they have to return home and then go back to the library, they spend 33 * 2 = 66 minutes just to get to the library and back home and then back to the library again. They have <fact1>174 minutes</fact1> in total, so they have 174 - 66 = 108 minutes left to get to the cinema from the library.
The answer is {108}.",75,14
638,"Rania and Esteban have 253 minutes to walk to the bank together starting from their home. It takes them 11 minutes to get to the corner where the grocery store is. It takes them another 54 minutes to get to the park. When they reach the park, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the park again. Once they reach the park for the second time, how much longer do they have to get to the bank without being late?","Reformatted Question: Rania and Esteban have <fact1>253 minutes</fact1> to walk to the bank together starting from their home. It takes them <fact2>11 minutes</fact2> to get to the corner where the grocery store is. It takes them another <fact3>54 minutes</fact3> to get to the park. When they reach the park, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the park again. Once they reach the park for the second time, how much longer do they have to get to the bank without being late?

Answer: The time it takes to get to the park is <fact2>11 minutes</fact2> + <fact3>54 minutes</fact3> = 65 minutes. 
Since they have to return home and then go back to the park, they spend 65 * 2 = 130 minutes to get to the park for the second time. 
They have <fact1>253 minutes</fact1> - 130 minutes = 123 minutes left to get to the bank without being late.
The answer is {123}.",58,14
639,"Xena and Camila have 186 minutes to walk to the mall together starting from their home. It takes them 21 minutes to get to the corner where the cinema is. It takes them another 16 minutes to get to the grocery store. When they reach the grocery store, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the grocery store again. Once they reach the grocery store for the second time, how much longer do they have to get to the mall without being late?","Reformatted Question: Xena and Camila have <fact1>186 minutes</fact1> to walk to the mall together starting from their home. It takes them <fact2>21 minutes</fact2> to get to the corner where the cinema is. It takes them another <fact3>16 minutes</fact3> to get to the grocery store. When they reach the grocery store, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the grocery store again. Once they reach the grocery store for the second time, how much longer do they have to get to the mall without being late?

Answer: The time it takes to get to the grocery store is <fact2>21 minutes</fact2> + <fact3>16 minutes</fact3> = 37 minutes. 
Since they have to return home and then go back to the grocery store, they spend 2 * 37 minutes = 74 minutes to get to the grocery store the second time. 
So they have <fact1>186 minutes</fact1> - 74 minutes = 112 minutes left to get to the mall.
The answer is {112}.",75,14
643,"Quinn and Sakura have 178 minutes to walk to the bank together starting from their home. It takes them 17 minutes to get to the corner where the mall is. It takes them another 29 minutes to get to the cinema. When they reach the cinema, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the cinema again. Once they reach the cinema for the second time, how much longer do they have to get to the bank without being late?","Reformatted Question: Quinn and Sakura have <fact1>178 minutes</fact1> to walk to the bank together starting from their home. It takes them <fact2>17 minutes</fact2> to get to the corner where the mall is. It takes them another <fact3>29 minutes</fact3> to get to the cinema. When they reach the cinema, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the cinema again. Once they reach the cinema for the second time, how much longer do they have to get to the bank without being late?

Answer: It takes Quinn and Sakura <fact2>17 minutes</fact2> + <fact3>29 minutes</fact3> = 46 minutes to get to the cinema. Since they have to return home and then go back to the cinema, they spend 46 * 2 = 92 minutes to get to the cinema the second time. They have <fact1>178 minutes</fact1> - 92 minutes = 86 minutes left to get to the bank without being late.
The answer is {86}.",40,14
644,"Leilani and Mateo have 192 minutes to walk to the mall together starting from their home. It takes them 13 minutes to get to the corner where the gym is. It takes them another 42 minutes to get to the library. When they reach the library, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the library again. Once they reach the library for the second time, how much longer do they have to get to the mall without being late?","Reformatted Question: Leilani and Mateo have <fact1>192 minutes</fact1> to walk to the mall together starting from their home. It takes them <fact2>13 minutes</fact2> to get to the corner where the gym is. It takes them another <fact3>42 minutes</fact3> to get to the library. When they reach the library, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the library again. Once they reach the library for the second time, how much longer do they have to get to the mall without being late?

Answer: It takes them <fact2>13 minutes</fact2> + <fact3>42 minutes</fact3> = 55 minutes to get to the library. Since they have to return home and then walk back to the library, they spend 55 * 2 = 110 minutes walking to the library and back. They have <fact1>192 minutes</fact1> - 110 minutes = 82 minutes left to get to the mall without being late.
The answer is {82}.",27,14
647,"Leilani and Camila have 256 minutes to walk to the park together starting from their home. It takes them 29 minutes to get to the corner where the gym is. It takes them another 46 minutes to get to the mall. When they reach the mall, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the mall again. Once they reach the mall for the second time, how much longer do they have to get to the park without being late?","Reformatted Question: Leilani and Camila have <fact1>256 minutes</fact1> to walk to the park together starting from their home. It takes them <fact2>29 minutes</fact2> to get to the corner where the gym is. It takes them another <fact3>46 minutes</fact3> to get to the mall. When they reach the mall, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the mall again. Once they reach the mall for the second time, how much longer do they have to get to the park without being late?

Answer: The time it takes them to get to the mall is <fact2>29 minutes</fact2> + <fact3>46 minutes</fact3> = 75 minutes. Since they have to return home and then go back to the mall, the total time spent is 75 * 2 = 150 minutes. They also spent <fact2>29 minutes</fact2> + <fact3>46 minutes</fact3> = 75 minutes to get to the mall for the first time but <fact2>29 minutes</fact2> of that is also part of the trip back home. So the total time spent is 150 + 75 - <fact2>29</fact2> = 196 minutes. They have <fact1>256 minutes</fact1> in total, so they have <fact1>256</fact1> - 196 = 60 minutes left to get to the park.
The answer is {60}.",31,14
651,"Ananya and Rania have 199 minutes to walk to the gym together starting from their home. It takes them 11 minutes to get to the corner where the mall is. It takes them another 44 minutes to get to the library. When they reach the library, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the library again. Once they reach the library for the second time, how much longer do they have to get to the gym without being late?","Reformatted Question: Ananya and Rania have <fact1>199 minutes</fact1> to walk to the gym together starting from their home. It takes them <fact2>11 minutes</fact2> to get to the corner where the mall is. It takes them another <fact3>44 minutes</fact3> to get to the library. When they reach the library, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the library again. Once they reach the library for the second time, how much longer do they have to get to the gym without being late?

Answer: Ananya and Rania have <fact1>199 minutes</fact1> to get to the gym. They spend <fact2>11 minutes</fact2> + <fact3>44 minutes</fact3> = 55 minutes to get to the library the first time. Then they spend another 55 minutes to get back home and then back to the library again. So they have spent 55 + 55 = 110 minutes so far. Therefore, they have <fact1>199 minutes</fact1> - 110 minutes = 89 minutes left to get to the gym without being late.
The answer is {89}.",34,14
652,"Fatima and Xavier have 261 minutes to walk to the grocery store together starting from their home. It takes them 21 minutes to get to the corner where the bank is. It takes them another 24 minutes to get to the gym. When they reach the gym, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the gym again. Once they reach the gym for the second time, how much longer do they have to get to the grocery store without being late?","Reformatted Question: Fatima and Xavier have <fact1>261 minutes</fact1> to walk to the grocery store together starting from their home. It takes them <fact2>21 minutes</fact2> to get to the corner where the bank is. It takes them another <fact3>24 minutes</fact3> to get to the gym. When they reach the gym, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the gym again. Once they reach the gym for the second time, how much longer do they have to get to the grocery store without being late?

Answer: The time it takes to get to the gym is <fact2>21 minutes</fact2> + <fact3>24 minutes</fact3> = 45 minutes. 
Since they have to return home and then go back to the gym, they spend 45 * 2 = 90 minutes to get to the gym the second time. 
They have <fact1>261 minutes</fact1> - 90 minutes = 171 minutes left to get to the grocery store without being late.
The answer is {171}.",126,14
654,"Priya and Mateo have 269 minutes to walk to the gym together starting from their home. It takes them 27 minutes to get to the corner where the cinema is. It takes them another 16 minutes to get to the bank. When they reach the bank, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the bank again. Once they reach the bank for the second time, how much longer do they have to get to the gym without being late?","Reformatted Question: Priya and Mateo have <fact1>269 minutes</fact1> to walk to the gym together starting from their home. It takes them <fact2>27 minutes</fact2> to get to the corner where the cinema is. It takes them another <fact3>16 minutes</fact3> to get to the bank. When they reach the bank, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the bank again. Once they reach the bank for the second time, how much longer do they have to get to the gym without being late?

Answer: The time it takes them to get to the bank is <fact2>27 minutes</fact2> + <fact3>16 minutes</fact3> = 43 minutes. 
Since they have to return home and then go back to the bank, they spend 43 * 2 = 86 minutes getting to the bank and back home and then back to the bank again. 
They have <fact1>269 minutes</fact1> - 86 minutes = 183 minutes left to get to the gym from the bank.
The answer is {183}.",140,14
656,"Valeria and Luis have 182 minutes to walk to the library together starting from their home. It takes them 12 minutes to get to the corner where the park is. It takes them another 12 minutes to get to the grocery store. When they reach the grocery store, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the grocery store again. Once they reach the grocery store for the second time, how much longer do they have to get to the library without being late?","Reformatted Question: Valeria and Luis have <fact1>182 minutes</fact1> to walk to the library together starting from their home. It takes them <fact2>12 minutes</fact2> to get to the corner where the park is. It takes them another <fact3>12 minutes</fact3> to get to the grocery store. When they reach the grocery store, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the grocery store again. Once they reach the grocery store for the second time, how much longer do they have to get to the library without being late?

Answer: To get to the grocery store, it takes Valeria and Luis <fact2>12 minutes</fact2> + <fact3>12 minutes</fact3> = 24 minutes. 
Since they have to return home and then go back to the grocery store, they spend 24 * 2 = 48 minutes to get to the grocery store and back home and then get back to the grocery store again. 
So far, they have spent 48 minutes, and they have <fact1>182 minutes</fact1> - 48 minutes = 134 minutes left to get to the library without being late.
The answer is {134}.",110,14
708,"Mohammed is selling brownies and pomegranate pies for a fundraiser. On Monday, he sold 23 boxes of brownie and 15 fewer boxes of pomegranate pie, than on Tuesday. On Tuesday, he sold 12 more boxes of brownies than on Monday and 23 boxes of pomegranate pie. On Wednesday, he sold as much as he did in the past two days combined. If the brownie cost ¥11 and the pomegranate pie cost ¥28, what was Mohammed's average daily earning?","Reformatted Question: Mohammed is selling brownies and pomegranate pies for a fundraiser. On Monday, he sold <fact1>23 boxes of brownie</fact1> and <fact2>15 fewer boxes of pomegranate pie, than on Tuesday</fact2>. On Tuesday, he sold <fact3>12 more boxes of brownies than on Monday</fact3> and <fact4>23 boxes of pomegranate pie</fact4>. On Wednesday, he sold <fact5>as much as he did in the past two days combined</fact5>. If the <fact6>brownie cost ¥11</fact6> and the <fact7>pomegranate pie cost ¥28</fact7>, what was Mohammed's average daily earning?

Answer: On Monday, Mohammed sold <fact1>23 boxes of brownie</fact1> and <fact4>23</fact4> - <fact2>15</fact2> = 8 boxes of pomegranate pie. 
On Tuesday, he sold <fact1>23</fact1> + <fact3>12</fact3> = 35 boxes of brownie and <fact4>23 boxes of pomegranate pie</fact4>. 
On Monday and Tuesday, he sold a total of <fact1>23</fact1> + 35 = 58 boxes of brownie and 8 + <fact4>23</fact4> = 31 boxes of pomegranate pie. 
On Wednesday, he sold the same amount as the past two days combined, so he sold 58 + 31 = 89 boxes in total, 58 of which are brownies and 31 of which are pomegranate pies. 
His total earnings over the three days are (<fact6>¥11</fact6> * (58 + 58 + 35)) + (<fact7>¥28</fact7> * (8 + 31 + 31)) = ¥2310. 
His average daily earnings are ¥2310 / 3 = ¥770.
The answer is {770}.",1004,16
710,"James is selling cookies and pomegranate pies for a fundraiser. On Saturday, he sold 22 boxes of cookie and 16 fewer boxes of pomegranate pie, than on Sunday. On Sunday, he sold 13 more boxes of cookies than on Saturday and 26 boxes of pomegranate pie. On Monday, he sold as much as he did in the past two days combined. If the cookie cost ₺11 and the pomegranate pie cost ₺25, what was James's average daily earning?","Reformatted Question: James is selling cookies and pomegranate pies for a fundraiser. On <fact1>Saturday, he sold 22 boxes of cookie</fact1> and <fact2>16 fewer boxes of pomegranate pie, than on Sunday</fact2>. On <fact3>Sunday, he sold 13 more boxes of cookies than on Saturday</fact3> and <fact4>26 boxes of pomegranate pie</fact4>. On <fact5>Monday, he sold as much as he did in the past two days combined</fact5>. If <fact6>the cookie cost ₺11</fact6> and <fact7>the pomegranate pie cost ₺25</fact7>, what was James's average daily earning?

Answer: On Saturday, James sold <fact1>22 boxes of cookies</fact1> and <fact4>26</fact4> - <fact2>16</fact2> = 10 boxes of pomegranate pie. On Sunday, he sold <fact1>22</fact1> + <fact3>13</fact3> = 35 boxes of cookies and <fact4>26</fact4> boxes of pomegranate pie. On Monday, he sold (<fact1>22</fact1> + 35) + (<fact4>26</fact4> + 10) = 93 boxes in total. Since he sold an equal number of cookies and pomegranate pies on Monday as he did on Saturday and Sunday combined, he must have sold 57 boxes of cookies and 36 boxes of pomegranate pie on Monday. His total earnings over the three days were (<fact1>22</fact1> + 35 + 57) * <fact6>11</fact6> + (10 + <fact4>26</fact4> + 36) * <fact7>25</fact7> = 1,782. His average daily earnings were 1,782 / 3 = 594. 
The answer is {594}.",1018,16
717,"Ibrahim is selling muffins and pomegranate pies for a fundraiser. On Sunday, he sold 29 boxes of muffin and 15 fewer boxes of pomegranate pie, than on Monday. On Monday, he sold 11 more boxes of muffins than on Sunday and 24 boxes of pomegranate pie. On Tuesday, he sold as much as he did in the past two days combined. If the muffin cost ₣7 and the pomegranate pie cost ₣22, what was Ibrahim's average daily earning?","Reformatted Question: Ibrahim is selling muffins and pomegranate pies for a fundraiser. On Sunday, he sold <fact1>29 boxes of muffin</fact1> and <fact2>15 fewer boxes of pomegranate pie, than on Monday</fact2>. On Monday, he sold <fact3>11 more boxes of muffins than on Sunday</fact3> and <fact4>24 boxes of pomegranate pie</fact4>. On Tuesday, he sold <fact5>as much as he did in the past two days combined</fact5>. If the <fact6>muffin cost ₣7</fact6> and the <fact7>pomegranate pie cost ₣22</fact7>, what was Ibrahim's average daily earning?

Answer: On Sunday, Ibrahim sold <fact1>29 boxes of muffins</fact1> and <fact4>24</fact4> - <fact2>15</fact2> = 9 boxes of pomegranate pie. On Monday, he sold <fact1>29</fact1> + <fact3>11</fact3> = 40 boxes of muffins and <fact4>24 boxes of pomegranate pie</fact4>. On Tuesday, he sold <fact5>as much as he did in the past two days combined</fact5>, which is (29 + 9) + (40 + 24) = 102 boxes. This is 102 / 2 = 51 boxes of muffins and 51 / 2 = 25.5 boxes of pomegranate pie (round down to 25 boxes of muffins and 26 boxes of pomegranate pie, to make it a whole number, 25 + 26 = 51),  so for the 3 days he sold 29 + 40 + 25 = 94 boxes of muffins and 9 + 24 + 26 = 59 boxes of pomegranate pie. He earned (<fact6>₣7</fact6> * 94) + (<fact7>₣22</fact7> * 59) = ₣658 + ₣1298 = ₣1956. His average daily earning is ₣1956 / 3 = ₣652.
The answer is {652}.",806,16
722,"Jin is selling cookies and banana pies for a fundraiser. On Monday, he sold 29 boxes of cookie and 19 fewer boxes of banana pie, than on Tuesday. On Tuesday, he sold 11 more boxes of cookies than on Monday and 26 boxes of banana pie. On Wednesday, he sold as much as he did in the past two days combined. If the cookie cost ₣12 and the banana pie cost ₣23, what was Jin's average daily earning?","Reformatted Question: Jin is selling cookies and banana pies for a fundraiser. On Monday, he sold <fact1>29 boxes of cookie</fact1> and <fact2>19 fewer boxes of banana pie, than on Tuesday</fact2>. On Tuesday, he sold <fact3>11 more boxes of cookies than on Monday</fact3> and <fact4>26 boxes of banana pie</fact4>. On Wednesday, he sold <fact5>as much as he did in the past two days combined</fact5>. If the <fact6>cookie cost ₣12</fact6> and the <fact7>banana pie cost ₣23</fact7>, what was Jin's average daily earning?

Answer: On Monday, Jin sold <fact1>29 boxes of cookies</fact1> and <fact4>26</fact4> - <fact2>19</fact2> = 7 boxes of banana pie. 
On Tuesday, Jin sold <fact1>29</fact1> + <fact3>11</fact3> = 40 boxes of cookies and <fact4>26 boxes of banana pie</fact4>. 
On Wednesday, Jin sold <fact5>as much as he did in the past two days combined</fact5>, so he sold (40 + <fact1>29</fact1>) boxes of cookies and (7 + <fact4>26</fact4>) boxes of banana pie. 
Therefore, Jin sold a total of (40 + <fact1>29</fact1> + 40 + <fact1>29</fact1>) boxes of cookies and (7 + <fact4>26</fact4> + 7 + <fact4>26</fact4>) boxes of banana pie over the three days. 
This means that Jin earned a total of (<fact6>₣12</fact6> * (40 + <fact1>29</fact1> + 40 + <fact1>29</fact1>)) + (<fact7>₣23</fact7> * (7 + <fact4>26</fact4> + 7 + <fact4>26</fact4>)) = ₣2,964. 
Jin's average daily earning is ₣2,964 / 3 = ₣988.
The answer is {988}.",1058,16
729,"Oscar is selling brownies and pear pies for a fundraiser. On Friday, he sold 27 boxes of brownie and 16 fewer boxes of pear pie, than on Saturday. On Saturday, he sold 13 more boxes of brownies than on Friday and 26 boxes of pear pie. On Sunday, he sold as much as he did in the past two days combined. If the brownie cost $9 and the pear pie cost $22, what was Oscar's average daily earning?","Reformatted Question: Oscar is selling brownies and pear pies for a fundraiser. On Friday, he sold <fact1>27 boxes of brownie</fact1> and <fact2>16 fewer boxes of pear pie, than on Saturday</fact2>. On Saturday, he sold <fact3>13 more boxes of brownies than on Friday</fact3> and <fact4>26 boxes of pear pie</fact4>. On Sunday, he sold <fact5>as much as he did in the past two days combined</fact5>. If the <fact6>brownie cost $9</fact6> and the <fact7>pear pie cost $22</fact7>, what was Oscar's average daily earning?

Answer: On Friday, Oscar sold <fact1>27 boxes of brownie</fact1> and <fact4>26</fact4> - <fact2>16</fact2> = 10 boxes of pear pie. On Saturday, he sold <fact1>27</fact1> + <fact3>13</fact3> = 40 boxes of brownie and <fact4>26 boxes of pear pie</fact4>. On Sunday, he sold <fact5>as much as he did in the past two days combined</fact5>, so he sold (27 + 10) + (40 + 26) = 103 boxes. This means he sold 37 boxes of brownie and 36 boxes of pear pie on Sunday. Over the three days, Oscar sold a total of 104 boxes of brownie and 72 boxes of pear pie. This means he earned a total of 104 * <fact6>$9</fact6> + 72 * <fact7>$22</fact7> = $936 + $1584 = $2520. His average daily earning is $2520 / 3 = $840.
The answer is {840}.",930,16
739,"Qasim is selling muffins and apple pies for a fundraiser. On Thursday, he sold 25 boxes of muffin and 15 fewer boxes of apple pie, than on Friday. On Friday, he sold 11 more boxes of muffins than on Thursday and 25 boxes of apple pie. On Saturday, he sold as much as he did in the past two days combined. If the muffin cost €12 and the apple pie cost €30, what was Qasim's average daily earning?","Reformatted Question: Qasim is selling muffins and apple pies for a fundraiser. On Thursday, he sold <fact1>25 boxes of muffin</fact1> and <fact2>15 fewer boxes of apple pie, than on Friday</fact2>. On Friday, he sold <fact3>11 more boxes of muffins than on Thursday</fact3> and <fact4>25 boxes of apple pie</fact4>. On Saturday, he sold <fact5>as much as he did in the past two days combined</fact5>. If the <fact6>muffin cost €12</fact6> and the <fact7>apple pie cost €30</fact7>, what was Qasim's average daily earning?

Answer: On Thursday, Qasim sold <fact1>25 boxes of muffins</fact1> and <fact4>25</fact4> - <fact2>15</fact2> = 10 boxes of apple pies. 
On Friday, he sold <fact1>25</fact1> + <fact3>11</fact3> = 36 boxes of muffins and <fact4>25 boxes of apple pie</fact4>. 
On Saturday, he sold <fact5>as much as he did in the past two days combined</fact5>, so he sold (25 + 10) + (36 + 25) = 96 boxes in total. 
Since he sold 25 + 36 = 61 boxes of muffins in the first two days, he sold 96 - 61 = 35 boxes of muffins on Saturday. 
This means he sold 96 - 35 = 61 boxes of apple pies on Saturday. 
In total, he sold 25 + 36 + 35 = 96 boxes of muffins and 10 + 25 + 61 = 96 boxes of apple pies. 
His total earnings are (96 * <fact6>€12</fact6>) + (96 * <fact7>€30</fact7>) = €1152 + €2880 = €4032. 
His average daily earnings are €4032 / 3 = €1344.
The answer is {1344}.",1188,16
