id,question,answer
0,"For Halloween Debby and her sister combined the candy they received. Debby had 32 pieces of candy while her sister had 42. If they ate 35 pieces the first night, how many pieces do they have left?","Debby had 32 pieces of candy and her sister had 42, so together they had 32+42=74 pieces of candy. After eating 35 pieces the first night, they have 74−35=39 pieces left.

Answer: {39}"
1,A pet store had 13 siamese cats and 5 house cats. During a sale they sold 10 cats. How many cats do they have left?,"The pet store had 13 siamese cats and 5 house cats, totaling 13+5=18 cats. After selling 10 cats, they have 18−10=8 cats left.

The answer is {8}."
2,"Luke was trying to expand his game collection. He bought 2 games from a friend and bought 2 more at a garage sale. If 2 of the games didn't work, how many good games did he end up with?","Luke bought 2 games from a friend and 2 more at a garage sale, making a total of 2+2=4 games. However, 2 of the games didn't work, so he was left with 4-2=2 good games.

Answer: {2}"
3,"The school cafeteria ordered 42 red apples and 7 green apples for students lunches. But, if only 9 students wanted fruit, how many extra did the cafeteria end up with?","To find out how many extra apples the cafeteria ended up with, we need to calculate the total number of apples they ordered and subtract the number of apples given to the students.

The cafeteria ordered 42 red apples and 7 green apples, making a total of 42 + 7 = 49 apples.

Since each student gets one apple, and there are 9 students, the cafeteria gave out 9 apples.

To find the number of extra apples, we subtract the number of apples given out from the total number of apples: 49 - 9 = 40.

The answer is {40}."
4,"Lana picked 36 tulips and 37 roses to make flower bouquets. If she only used 70 of the flowers though, how many extra flowers did Lana pick?","Lana picked 36 tulips and 37 roses, making a total of 36+37=73 flowers. She only used 70 flowers, so the number of extra flowers she picked is 73-70=3.

Answer: {3}"
5,"Carol and her mom were picking carrots from their garden. Carol picked 29 and her mother picked 16. If only 38 of the carrots were good, how many bad carrots did they have?","To find out how many bad carrots Carol and her mom had, we first need to find the total number of carrots they picked. We can do this by adding the number of carrots Carol picked and the number her mom picked. 

Carol picked 29 carrots and her mom picked 16 carrots. So the total number of carrots they picked is 29 + 16 = 45 carrots. 

Since only 38 of the carrots were good, we can find the number of bad carrots by subtracting the number of good carrots from the total number of carrots. 

So, the number of bad carrots is 45 - 38 = 7.

Answer: {7}"
15,"Amy had 4 music files and 21 video files on her flash drive. If she deleted 23 of the files, how many files were still on her flash drive?","Amy had 4 music files and 21 video files on her flash drive, totaling 4+21=25 files. After deleting 23 files, she has 25−23=2 files left.

Answer: {2}"
16,"Ned was trying to expand his game collection. He bought 11 games from a friend and bought 22 more at a garage sale. If 19 of the games didn't work, how many good games did he end up with?","Ned bought 11 games from a friend and 22 more at a garage sale, totaling 11+22=33 games. However, 19 of the games didn't work, so he was left with 33−19=14 good games.

Answer: {14}"
17,Chloe was playing a trivia game. In the first round she scored 40 points and in the second round she scored 50 points. In the last round she lost 4 points. How many points did she have at the end of the game?,"Chloe scored 40 points in the first round and 50 points in the second round, so she had 40+50=90 points before the last round. In the last round, she lost 4 points, leaving her with 90−4=86 points at the end of the game.

Answer: {86}"
18,"At the arcade, Tom won 32 tickets playing 'whack a mole' and 25 tickets playing 'skee ball'. If he spent 7 of his tickets on a hat, how many tickets does Tom have left?","Tom won 32 tickets playing 'whack a mole' and 25 tickets playing 'skee ball', totaling 32+25=57 tickets. After spending 7 tickets on a hat, he has 57−7=50 tickets left.

The answer is {50}."
