id,question,gt,isTrue,isTagged,dataset,unique_id,question_len
3,"Reformatted Question: A group of <fact1>230 students</fact1> has various hobbies. <fact2>38 like to bake</fact2>, <fact3>8 like to play chess</fact3>, <fact4>13 like to swim</fact4>, <fact5>14 like to play football</fact5>, and the rest like to either play video games or paint. What percentage of the students like to play video games if the number of the students that like to paint is <fact6>5 less than five times the number that prefer playing football</fact6>?

Answer: First, we need to find the number of students that like to paint. We know that the number of students that like to paint is <fact6>5 less than five times the number that prefer playing football</fact6>. Since <fact5>14 students like to play football</fact5>, the number of students that like to paint is 5 * <fact5>14</fact5> - 5 = 65.

Now, we can find the total number of students that like to bake, play chess, swim, play football, or paint. This is <fact2>38</fact2> + <fact3>8</fact3> + <fact4>13</fact4> + <fact5>14</fact5> + 65 = 138.

Since there are <fact1>230 students</fact1> in total, the number of students that like to play video games is <fact1>230</fact1> - 138 = 92.

To find the percentage of students that like to play video games, we divide the number of students that like to play video games by the total number of students and multiply by 100. This gives us (92 / <fact1>230</fact1>) * 100 = 40%.

The answer is {40}.",40.0,1,1,p2,165,1416
21,"Reformatted Question: Kai watches TV after he finishes his homework every night. On <fact1>Friday and Saturday, he watched 5-hour episodes of his favorite show each night</fact1>. On <fact2>Sunday, he watched a few episodes of a 45-minute show</fact2>. On <fact3>Monday, he finished homework early and watched a 2-hour episode and a 45-minute show</fact3>. On <fact4>Tuesday, he got to stay up late, so he watched two 4-hour episodes</fact4>. On <fact5>Wednesday, he watched two episodes, each 15 minutes</fact5>. If <fact6>he watched 25 hours of TV in all</fact6>, how many 45-minute episodes did he watch on Sunday?

Answer: First, let's calculate the total hours of TV Kai watched on the days other than Sunday. On Friday and Saturday, he watched <fact1>5 hours * 2 nights = 10 hours</fact1>. On Monday, he watched <fact3>2 hours + 45 minutes = 2.75 hours</fact3>. On Tuesday, he watched <fact4>4 hours * 2 = 8 hours</fact4>. On Wednesday, he watched <fact5>15 minutes * 2 = 30 minutes = 0.5 hours</fact5>. So, the total hours of TV he watched on the days other than Sunday is 10 + 2.75 + 8 + 0.5 = 21.25 hours. Since <fact6>he watched 25 hours of TV in all</fact6>, he must have watched 25 - 21.25 = 3.75 hours of TV on Sunday. Since each episode on Sunday is 45 minutes, which is 0.75 hours, he must have watched 3.75 / 0.75 = 5 episodes on Sunday.
The answer is {5}.",5.0,1,1,p2,938,1372
14,"Reformatted Question: Bodhi and Santiago have <fact1>249 minutes</fact1> to walk to the mall together starting from their home. It takes them <fact2>27 minutes</fact2> to get to the corner where the library is. It takes them another <fact3>49 minutes</fact3> to get to the cinema. When they reach the cinema, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the cinema again. Once they reach the cinema for the second time, how much longer do they have to get to the mall without being late?

Answer: Bodhi and Santiago have <fact1>249 minutes</fact1> to get to the mall. They spend <fact2>27 minutes</fact2> + <fact3>49 minutes</fact3> = 76 minutes to get to the cinema. Then they have to return home, which takes another 76 minutes, and then walk back to the cinema, which takes another 76 minutes. So, they have spent a total of 76 + 76 + 76 = 228 minutes. They have <fact1>249 minutes</fact1> - 228 minutes = 21 minutes left to get to the mall.
The answer is {21}.",21.0,1,1,p2,626,1050
20,"Reformatted Question: <fact1>Tariq picks 193 plums on Saturday</fact1>. Then he picks <fact2>75 plums on Sunday</fact2>. On Monday, he picks <fact3>quadruple the number of plums he did on Saturday</fact3>. On Tuesday, he picks <fact4>half the amount of what he picked in the past 3 days combined</fact4>. On Wednesday, Tariq is going to sell plums in <fact5>boxes of 20 plums each</fact5>. He is going to sell <fact6>each box for $9</fact6>. How much is Tariq going to make?

Answer: On Monday, Tariq picked <fact3>quadruple the number of plums he did on Saturday</fact3>, which is <fact1>193</fact1> * 4 = 772 plums.
So, in the first 3 days, Tariq picked <fact1>193</fact1> + <fact2>75</fact2> + 772 = 1040 plums.
On Tuesday, he picked <fact4>half the amount of what he picked in the past 3 days combined</fact4>, which is 1040 / 2 = 520 plums.
In total, Tariq picked <fact1>193</fact1> + <fact2>75</fact2> + 772 + 520 = 1560 plums.
Since Tariq is going to sell plums in <fact5>boxes of 20 plums each</fact5>, he will have 1560 / 20 = 78 boxes.
He is going to sell <fact6>each box for $9</fact6>, so he will make 78 * 9 = $702.
The answer is {702}.",702.0,1,1,p2,900,1149
21,"Reformatted Question: Liam watches TV after he finishes his homework every night. On <fact1>Friday and Saturday, he watched 3-hour episodes of his favorite show each night</fact1>. On <fact2>Sunday, he watched a few episodes of a 30-minute show</fact2>. On <fact3>Monday, he finished homework early and watched a 5-hour episode and a 30-minute show</fact3>. On <fact4>Tuesday, he got to stay up late, so he watched three 2-hour episodes</fact4>. On <fact5>Wednesday, he watched three episodes, each 30 minutes</fact5>. If <fact6>he watched 22 hours of TV in all</fact6>, how many 30-minute episodes did he watch on Sunday?

Answer: First, let's calculate the total hours of TV watched on the days other than Sunday. On Friday and Saturday, Liam watched 2 * 3 = 6 hours of TV (<fact1>3 hours each night for 2 nights</fact1>). On Monday, he watched 5 hours and 30 minutes, which is 5.5 hours (<fact3>5 hours + 30 minutes</fact3>). On Tuesday, he watched 3 * 2 = 6 hours (<fact4>three 2-hour episodes</fact4>). On Wednesday, he watched 3 * 0.5 = 1.5 hours (<fact5>three 30-minute episodes</fact5>). So, the total hours watched on days other than Sunday is 6 + 5.5 + 6 + 1.5 = 19 hours. Since <fact6>Liam watched 22 hours of TV in all</fact6>, he must have watched 22 - 19 = 3 hours of TV on Sunday. Since each episode on Sunday is 30 minutes, which is 0.5 hours, Liam watched 3 / 0.5 = 6 episodes on Sunday.
The answer is {6}.",6.0,1,1,p2,948,1423
10,"Reformatted Question: To make a call from a hotel room phone, you must pay <fact1>€0.8 for each minute of your call</fact1>. After <fact2>10 minutes</fact2>, the price drops to <fact3>€0.4 per minute</fact3>. After <fact4>35 minutes from the start of the call</fact4>, the price drops even more to <fact5>€0.3 per two minutes</fact5>. If your total bill is more than <fact6>€15</fact6>, you get a <fact7>10% discount on your total bill</fact7>. How much would a <fact8>115-minute call</fact8> cost?

Answer: The call can be divided into three parts: the first <fact2>10 minutes</fact2>, the next <fact4>35</fact4> - <fact2>10</fact2> = 25 minutes, and the remaining <fact8>115</fact8> - <fact4>35</fact4> = 80 minutes. 
For the first <fact2>10 minutes</fact2>, the cost is <fact1>€0.8 per minute</fact1> * <fact2>10 minutes</fact2> = €8.
For the next 25 minutes, the cost is <fact3>€0.4 per minute</fact3> * 25 minutes = €10.
For the remaining 80 minutes, the cost is <fact5>€0.3 per two minutes</fact5> * (80/2) = €12.
The total cost is €8 + €10 + €12 = €30.
Since the total bill is more than <fact6>€15</fact6>, a <fact7>10% discount</fact7> is applied, making the final cost €30 - (10% of €30) = €30 - €3 = €27.
The answer is {27}.",27.0,1,1,p2,452,1234
8,"Reformatted Question: A juggler can juggle <fact1>240 balls</fact1>. A <fact2>quarter of the balls are tennis balls</fact2>, and the rest are golf balls. <fact3>1/6 of the tennis balls are blue</fact3>, of which <fact4>a tenth are marked</fact4>. <fact5>1/2 of the golf balls are gray</fact5>, and all except <fact6>1/6 of those gray balls are marked</fact6>. How many marked balls are there in total?

Answer: First, we need to find out how many tennis balls and golf balls there are. Since <fact2>a quarter of the balls are tennis balls</fact2>, the number of tennis balls is <fact1>240</fact1> * 1/4 = 60. The rest are golf balls, so there are <fact1>240</fact1> - 60 = 180 golf balls.

Next, we need to find out how many blue tennis balls are marked. Since <fact3>1/6 of the tennis balls are blue</fact3>, the number of blue tennis balls is 60 * 1/6 = 10. And since <fact4>a tenth of those blue tennis balls are marked</fact4>, the number of marked blue tennis balls is 10 * 1/10 = 1.

Now, we need to find out how many gray golf balls are marked. Since <fact5>1/2 of the golf balls are gray</fact5>, the number of gray golf balls is 180 * 1/2 = 90. And since all except <fact6>1/6 of those gray balls are marked</fact6>, the number of marked gray golf balls is 90 - 90 * 1/6 = 90 - 15 = 75.

Finally, we add the number of marked blue tennis balls and marked gray golf balls to get the total number of marked balls: 1 + 75 = 76.

The answer is {76}.",76.0,1,1,p2,390,1453
16,"Reformatted Question: Kai is selling cookies and apple pies for a fundraiser. On Sunday, he sold <fact1>22 boxes of cookie</fact1> and <fact2>12 fewer boxes of apple pie, than on Monday</fact2>. On Monday, he sold <fact3>13 more boxes of cookies than on Sunday</fact3> and <fact4>27 boxes of apple pie</fact4>. On Tuesday, he sold <fact5>as much as he did in the past two days combined</fact5>. If the <fact6>cookie cost ₺9</fact6> and the <fact7>apple pie cost ₺22</fact7>, what was Kai's average daily earning?

Answer: On Sunday, Kai sold <fact1>22 boxes of cookies</fact1> and <fact4>27</fact4> - <fact2>12</fact2> = 15 boxes of apple pie. On Monday, he sold <fact1>22</fact1> + <fact3>13</fact3> = 35 boxes of cookies and <fact4>27 boxes of apple pie</fact4>. On Tuesday, he sold <fact5>as much as he did in the past two days combined</fact5>, so he sold (22 + 35) boxes of cookies and (15 + 27) boxes of apple pie. This is a total of (22 + 35 + 57) = 114 boxes of cookies and (15 + 27 + 42) = 84 boxes of apple pie. The total amount of money he earned is (<fact6>₺9</fact6> * 114) + (<fact7>₺22</fact7> * 84) = ₺1026 + ₺1848 = ₺2874. His average daily earning is ₺2874 / 3 = ₺958.
The answer is {958}.",958.0,1,1,p2,711,1207
20,"Reformatted Question: 
Theo picks <fact1>47 oranges on Friday</fact1>. Then he picks <fact2>100 oranges on Saturday</fact2>. On Sunday, he picks <fact3>triple the number of oranges he did on Friday</fact3>. On Monday, he picks <fact4>half the amount of what he picked in the past 3 days combined</fact4>. On Tuesday, Theo is going to sell oranges in <fact5>boxes of 27 oranges each</fact5>. He is going to sell <fact6>each box for $11</fact6>. How much is Theo going to make?

Answer: 
On Sunday, Theo picks <fact3>triple the number of oranges he did on Friday</fact3>, which is 3 x <fact1>47 oranges</fact1> = 141 oranges. 
So, in the past 3 days, he picked <fact1>47 oranges</fact1> + <fact2>100 oranges</fact2> + 141 oranges = 288 oranges. 
On Monday, he picks <fact4>half the amount of what he picked in the past 3 days combined</fact4>, which is 288 / 2 = 144 oranges. 
So, in total, he has <fact1>47 oranges</fact1> + <fact2>100 oranges</fact2> + 141 oranges + 144 oranges = 432 oranges. 
Since he sells oranges in <fact5>boxes of 27 oranges each</fact5>, he can sell 432 / 27 = 16 boxes. 
Since he sells <fact6>each box for $11</fact6>, he will make 16 x $11 = $176.

The answer is {176}.",176.0,1,1,p2,896,1195
21,"Reformatted Question: Diego watches TV after he finishes his homework every night. On <fact1>Wednesday and Thursday, he watched 6-hour episodes of his favorite show each night</fact1>. On <fact2>Friday, he watched a few episodes of a 30-minute show</fact2>. On <fact3>Saturday, he finished homework early and watched a 4-hour episode and a 15-minute show</fact3>. On <fact4>Sunday, he got to stay up late, so he watched three 3-hour episodes</fact4>. On <fact5>Monday, he watched three episodes, each 45 minutes</fact5>. If <fact6>he watched 30 hours of TV in all</fact6>, how many 30-minute episodes did he watch on Friday?

Answer: First, let's calculate the total hours of TV Diego watched on the days other than Friday. On Wednesday and Thursday, he watched <fact1>6 hours * 2 nights = 12 hours</fact1>. On Saturday, he watched <fact3>4 hours + 15 minutes = 4 hours + 0.25 hours = 4.25 hours</fact3>. On Sunday, he watched <fact4>3 hours * 3 episodes = 9 hours</fact4>. On Monday, he watched <fact5>45 minutes * 3 episodes = 2.25 hours</fact5>. So, the total hours of TV he watched on the days other than Friday is 12 + 4.25 + 9 + 2.25 = 27.5 hours. Since <fact6>he watched 30 hours of TV in all</fact6>, he must have watched 30 - 27.5 = 2.5 hours of TV on Friday. Since each episode on Friday is 30 minutes, which is 0.5 hours, the number of episodes he watched on Friday is 2.5 / 0.5 = 5 episodes.

The answer is {5}.",5.0,1,1,p2,956,1423
21,"Reformatted Question: Sanjay watches TV after he finishes his homework every night. On <fact1>Tuesday and Wednesday, he watched 5-hour episodes of his favorite show each night</fact1>. On <fact2>Thursday, he watched a few episodes of a 15-minute show</fact2>. On <fact3>Friday, he finished homework early and watched a 2-hour episode and a 60-minute show</fact3>. On <fact4>Saturday, he got to stay up late, so he watched three 3-hour episodes</fact4>. On <fact5>Sunday, he watched three episodes, each 45 minutes</fact5>. If <fact6>he watched 25 hours of TV in all</fact6>, how many 15-minute episodes did he watch on Thursday?

Answer: First, we need to calculate the total hours of TV Sanjay watched on the days other than Thursday. On Tuesday and Wednesday, he watched a total of <fact1>2 * 5 = 10 hours</fact1>. On Friday, he watched a total of <fact3>2 + 1 = 3 hours</fact3>. On Saturday, he watched a total of <fact4>3 * 3 = 9 hours</fact4>. On Sunday, he watched a total of <fact5>3 * 45/60 = 2.25 hours</fact5>. So, the total hours of TV he watched on the days other than Thursday is 10 + 3 + 9 + 2.25 = 24.25 hours. Since <fact6>he watched 25 hours of TV in all</fact6>, he must have watched 25 - 24.25 = 0.75 hours of TV on Thursday. Since each episode on Thursday is 15 minutes, he must have watched 0.75 * 60/15 = 3 episodes on Thursday.
The answer is {3}.",3.0,1,1,p2,936,1369
16,"Reformatted Question: Deshawn is selling brownies and banana pies for a fundraiser. On Friday, he sold <fact1>29 boxes of brownie</fact1> and <fact2>11 fewer boxes of banana pie, than on Saturday</fact2>. On Saturday, he sold <fact3>14 more boxes of brownies than on Friday</fact3> and <fact4>28 boxes of banana pie</fact4>. On Sunday, he sold <fact5>as much as he did in the past two days combined</fact5>. If the <fact6>brownie cost €10</fact6> and the <fact7>banana pie cost €28</fact7>, what was DeShawn's average daily earning?

Answer: On Friday, DeShawn sold <fact1>29 boxes of brownie</fact1> and <fact4>28</fact4> - <fact2>11</fact2> = 17 boxes of banana pie. 
On Saturday, he sold <fact1>29</fact1> + <fact3>14</fact3> = 43 boxes of brownie and <fact4>28 boxes of banana pie</fact4>. 
On Sunday, he sold <fact5>as much as he did in the past two days combined</fact5>, so he sold (29 + 43) boxes of brownie and (17 + 28) boxes of banana pie. 
This means he sold (29 + 43 + 72) = 144 boxes of brownie and (17 + 28 + 45) = 90 boxes of banana pie. 
His total earning is <fact6>€10</fact6> * 144 + <fact7>€28</fact7> * 90 = €1440 + €2520 = €3960. 
His average daily earning is €3960 / 3 = €1320.
The answer is {1320}.",1320.0,1,1,p2,743,1222
10,"Reformatted Question: To make a call from a hotel room phone, you must pay <fact1>₣0.8 for each minute of your call</fact1>. After <fact2>5 minutes</fact2>, the price drops to <fact3>₣0.7 per minute</fact3>. After <fact4>25 minutes from the start of the call</fact4>, the price drops even more to <fact5>₣0.3 per two minutes</fact5>. If your total bill is more than <fact6>₣15</fact6>, you get a <fact7>20% discount on your total bill</fact7>. How much would a <fact8>105-minute call</fact8> cost?

Answer: For the first <fact2>5 minutes</fact2>, the cost is <fact1>₣0.8 per minute</fact1> * <fact2>5 minutes</fact2> = ₣4.
For the next <fact4>25 - 5 = 20 minutes</fact4>, the cost is <fact3>₣0.7 per minute</fact3> * 20 minutes = ₣14.
For the remaining <fact8>105 - 25 = 80 minutes</fact8>, the cost is <fact5>₣0.3 per two minutes</fact5> * (80/2) = ₣12.
The total cost is ₣4 + ₣14 + ₣12 = ₣30.
Since the total bill is more than <fact6>₣15</fact6>, a <fact7>20% discount</fact7> is applied, making the final cost ₣30 * 0.8 = ₣24.
The answer is {24}.",24.0,1,1,p2,482,1049
41,"Reformatted Question: A building is made out of <fact1>7 pink bricks</fact1>, <fact2>twice as many white bricks</fact2>, and an unknown number of black bricks. If there are <fact3>35 bricks in the building in total</fact3>, what percentage of bricks are black?

Answer: The number of white bricks is <fact2>twice as many white bricks</fact2> as pink bricks, so there are 2 * <fact1>7 pink bricks</fact1> = 14 white bricks. The total number of pink and white bricks is <fact1>7 pink bricks</fact1> + 14 white bricks = 21 bricks. Since there are <fact3>35 bricks in the building in total</fact3>, the number of black bricks is <fact3>35 bricks in the building in total</fact3> - 21 bricks = 14 bricks. The percentage of black bricks is (14 / <fact3>35 bricks in the building in total</fact3>) * 100% = 40%.

The answer is {40}.",40.0,1,1,p2,1833,825
2,"Reformatted Question: Carlos is rolling a <fact1>4-sided die</fact1>. How much more likely is it (expressed as a difference in percentage points) that he rolls a number greater than 2 <fact2>twice in a row</fact2>, than that he rolls <fact3>four odd numbers in a row</fact3>?

Answer: To calculate the probability of rolling a number greater than 2 twice in a row, we first need to find the probability of rolling a number greater than 2 on a single roll. Since the die is <fact1>4-sided</fact1>, there are 2 numbers greater than 2 (3 and 4) out of a total of 4 possible outcomes. So, the probability of rolling a number greater than 2 on a single roll is 2/4 = 0.5. To find the probability of rolling a number greater than 2 <fact2>twice in a row</fact2>, we square this probability: 0.5^2 = 0.25.

Next, we need to calculate the probability of rolling <fact3>four odd numbers in a row</fact3>. Since there are 2 odd numbers (1 and 3) out of a total of 4 possible outcomes on a single roll, the probability of rolling an odd number on a single roll is 2/4 = 0.5. To find the probability of rolling <fact3>four odd numbers in a row</fact3>, we raise this probability to the power of 4: 0.5^4 = 0.0625.

Now, we can find the difference in probability between these two events: 0.25 - 0.0625 = 0.1875. To express this as a difference in percentage points, we multiply by 100: 0.1875 x 100 = 18.75.

The answer is {18.75}.",18.75,1,1,p2,121,1419
