id,question,gt,isTrue,isTagged,dataset,unique_id,question_len
19,"Reformatted Question: In a <fact1>50-item quiz</fact1>, <fact2>40% of the questions are literature</fact2>, and the rest are equally divided as <fact3>algebra and history questions</fact3>. If Fatima is sure to get <fact4>100% of the literature questions</fact4>, and <fact5>half of the algebra and history questions</fact5> correctly, how many points is she sure to get?

Answer: First, we need to find out how many literature questions there are. Since <fact2>40% of the questions are literature</fact2>, we can calculate the number of literature questions as <fact2>40%</fact2> * <fact1>50 items</fact1> = 0.4 * 50 = 20 questions. 

Next, we need to find out how many algebra and history questions there are. Since the rest of the questions are equally divided as <fact3>algebra and history questions</fact3>, we can calculate the number of non-literature questions as <fact1>50 items</fact1> - 20 literature questions = 30 questions. Then, we divide this by 2 to get the number of algebra questions and the number of history questions, which is 30 / 2 = 15 questions each.

Now, we can calculate the number of points Fatima is sure to get. She will get <fact4>100% of the literature questions</fact4> correct, which is 20 questions. She will also get <fact5>half of the algebra and history questions</fact5> correct, which is 15 / 2 = 7.5 questions each. Since we can't have a fraction of a question, we round down to 7 questions each for algebra and history.

In total, Fatima will get 20 literature questions + 7 algebra questions + 7 history questions = 34 questions correct. Therefore, she is sure to get 34 points.

The answer is {34}.",35,0,1,p2,997,1644
19,"Reformatted Question: In a <fact1>60-item quiz</fact1>, <fact2>60% of the questions are geometry</fact2>, and the rest are equally divided as literature and geography questions. If Daphne is sure to get <fact3>50% of the geometry questions</fact3>, and <fact4>1/8 of the literature and geography questions</fact4> correctly, how many points is she sure to get?

Answer: First, we need to find out how many geometry questions there are. Since <fact2>60% of the questions are geometry</fact2>, we can calculate the number of geometry questions as <fact2>60%</fact2> of <fact1>60 items</fact1>, which is 0.6 * <fact1>60</fact1> = 36 questions.

The rest of the questions are equally divided as literature and geography questions, so there are (<fact1>60</fact1> - 36) / 2 = 12 questions for each of literature and geography.

Daphne is sure to get <fact3>50% of the geometry questions</fact3> correctly, which is <fact3>50%</fact3> of 36 questions, or 0.5 * 36 = 18 questions.

She is also sure to get <fact4>1/8 of the literature and geography questions</fact4> correctly, which is <fact4>1/8</fact4> of 12 questions for each subject, or 12 * <fact4>1/8</fact4> = 1.5 questions for each subject. Since she can't get a fraction of a question correct, we'll round down to 1 question for each subject, for a total of 2 questions.

Therefore, Daphne is sure to get 18 + 2 = 20 questions correct.

The answer is {20}.",21,0,1,p2,998,1410
24,"Reformatted Question: According to its nutritional info, a bag of cookies has <fact1>250 calories per serving</fact1>. If a <fact2>100 oz bag has 4 servings</fact2>, how many oz can you eat if your <fact3>daily calorie target is 2000</fact3> and you have already consumed <fact4>750 calories</fact4>?

Answer: First, we need to calculate how many calories you can still consume for the day. This is <fact3>2000</fact3> - <fact4>750</fact4> = 1250 calories. Since each serving has <fact1>250 calories</fact1>, you can eat 1250 / <fact1>250</fact1> = 5 servings. Since a <fact2>100 oz bag has 4 servings</fact2>, each serving is <fact2>100 oz</fact2> / 4 = 25 oz. Therefore, you can eat 5 servings * 25 oz per serving = 125 oz.

However, since the question asks how many oz you can eat and you can only eat a maximum of the bag's capacity, the answer is the minimum between the calculated amount (125 oz) and the bag's capacity (<fact2>100 oz</fact2>). Therefore, the answer is 100 oz.",125,0,1,p2,1225,983
32,"Reformatted Question: Mrs. Smith is looking for a house that will not go beyond her <fact1>$320000 budget</fact1>. She saw a property that has a <fact2>selling price of $290000</fact2>. On top of that, the buyer has to pay a <fact3>brokerage fee which is 3% of the selling price</fact3>, and also the <fact4>transfer fee that is 10% of the selling price</fact4>. How much more is the total price of the house than Mrs. Smith's budget?

Answer: The brokerage fee is <fact3>3% of the selling price</fact3>, which is <fact3>3%</fact3> * <fact2>$290000</fact2> = $8700.
The transfer fee is <fact4>10% of the selling price</fact4>, which is <fact4>10%</fact4> * <fact2>$290000</fact2> = $29000.
The total price of the house is the sum of the <fact2>selling price</fact2>, the brokerage fee, and the transfer fee, which is <fact2>$290000</fact2> + $8700 + $29000 = $328700.
The difference between the total price of the house and Mrs. Smith's <fact1>budget of $320000</fact1> is $328700 - <fact1>$320000</fact1> = $8700.
The answer is {8700}.",7700,0,1,p2,1603,1036
32,"Reformatted Question: Mrs. Smith is looking for a house that will not go beyond her <fact1>$320000 budget</fact1>. She saw a property that has a <fact2>selling price of $290000</fact2>. On top of that, the buyer has to pay a <fact3>brokerage fee which is 4% of the selling price</fact3>, and also the <fact4>transfer fee that is 13% of the selling price</fact4>. How much more is the total price of the house than Mrs. Smith's budget?

Answer: The brokerage fee is <fact3>4%</fact3> of the <fact2>$290000 selling price</fact2>, which is 0.04 x <fact2>$290000</fact2> = $11600. The transfer fee is <fact4>13%</fact4> of the <fact2>$290000 selling price</fact2>, which is 0.13 x <fact2>$290000</fact2> = $37700. The total price of the house is the <fact2>$290000 selling price</fact2> + $11600 brokerage fee + $37700 transfer fee = $338300. This is $338300 - <fact1>$320000 budget</fact1> = $18300 more than Mrs. Smith's budget.
The answer is {18300}.",19300,0,1,p2,1605,949
32,"Reformatted Question: Mrs. Lee is looking for a townhouse that will not go beyond her <fact1>$460000 budget</fact1>. She saw a property that has a <fact2>selling price of $440000</fact2>. On top of that, the buyer has to pay a <fact3>brokerage fee which is 4% of the selling price</fact3>, and also the <fact4>transfer fee that is 11% of the selling price</fact4>. How much more is the total price of the townhouse than Mrs. Lee's budget?

Answer: The brokerage fee is <fact3>4%</fact3> of the <fact2>$440000 selling price</fact2>, which is 0.04 x <fact2>$440000</fact2> = $17600. The transfer fee is <fact4>11%</fact4> of the <fact2>$440000 selling price</fact2>, which is 0.11 x <fact2>$440000</fact2> = $48400. The total price of the townhouse is the <fact2>$440000 selling price</fact2> + $17600 brokerage fee + $48400 transfer fee = $505000. This is $505000 - <fact1>$460000 budget</fact1> = $45000 more than Mrs. Lee's budget.
The answer is {45000}.",46000,0,1,p2,1615,955
32,"Reformatted Question: Mrs. Smith is looking for a house that will not go beyond her <fact1>$400000 budget</fact1>. She saw a property that has a <fact2>selling price of $350000</fact2>. On top of that, the buyer has to pay a <fact3>brokerage fee which is 7% of the selling price</fact3>, and also the <fact4>transfer fee that is 11% of the selling price</fact4>. How much more is the total price of the house than Mrs. Smith's budget?

Answer: The brokerage fee is <fact3>7%</fact3> of the <fact2>$350000 selling price</fact2>, which is 0.07 x <fact2>$350000</fact2> = $24500. The transfer fee is <fact4>11%</fact4> of the <fact2>$350000 selling price</fact2>, which is 0.11 x <fact2>$350000</fact2> = $38500. The total price of the house is the <fact2>$350000 selling price</fact2> + $24500 brokerage fee + $38500 transfer fee = $412500. This is $412500 - <fact1>$400000 budget</fact1> = $12500 more than Mrs. Smith's budget.
The answer is {12500}.",13000,0,1,p2,1623,949
32,"Reformatted Question: Dr. Patel is looking for a condo that will not go beyond her <fact1>$340000 budget</fact1>. She saw a property that has a <fact2>selling price of $330000</fact2>. On top of that, the buyer has to pay a <fact3>brokerage fee which is 5% of the selling price</fact3>, and also the <fact4>transfer fee that is 12% of the selling price</fact4>. How much more is the total price of the condo than Dr. Patel's budget?

Answer: The brokerage fee is <fact3>5%</fact3> of the <fact2>$330000 selling price</fact2>, which is 0.05 * <fact2>$330000</fact2> = $16500.
The transfer fee is <fact4>12%</fact4> of the <fact2>$330000 selling price</fact2>, which is 0.12 * <fact2>$330000</fact2> = $39600.
The total price of the condo is the <fact2>$330000 selling price</fact2> + $16500 brokerage fee + $39600 transfer fee = $385500.
This is $385500 - <fact1>$340000 budget</fact1> = $45500 more than Dr. Patel's budget.
The answer is {45500}.",46100,0,1,p2,1626,946
32,"Reformatted Question: Ms. Johnson is looking for a apartment that will not go beyond her <fact1>$420000 budget</fact1>. She saw a property that has a <fact2>selling price of $390000</fact2>. On top of that, the buyer has to pay a <fact3>brokerage fee which is 6% of the selling price</fact3>, and also the <fact4>transfer fee that is 14% of the selling price</fact4>. How much more is the total price of the apartment than Ms. Johnson's budget?

Answer: The brokerage fee is <fact3>6% of the selling price</fact3>, which is <fact2>$390000</fact2> * 0.06 = $23400.
The transfer fee is <fact4>14% of the selling price</fact4>, which is <fact2>$390000</fact2> * 0.14 = $54600.
The total price of the apartment is the <fact2>selling price</fact2> plus the brokerage fee and the transfer fee, which is <fact2>$390000</fact2> + $23400 + $54600 = $467400.
The difference between the total price and Ms. Johnson's <fact1>budget of $420000</fact1> is $467400 - <fact1>$420000</fact1> = $47400.
The answer is {47400}.",48000,0,1,p2,1627,1007
32,"Reformatted Question: Mrs. Smith is looking for a house that will not go beyond her <fact1>$420000 budget</fact1>. She saw a property that has a <fact2>selling price of $380000</fact2>. On top of that, the buyer has to pay a <fact3>brokerage fee which is 5% of the selling price</fact3>, and also the <fact4>transfer fee that is 12% of the selling price</fact4>. How much more is the total price of the house than Mrs. Smith's budget?

Answer: The brokerage fee is <fact3>5%</fact3> of the <fact2>$380000 selling price</fact2>, which is 0.05 * <fact2>$380000</fact2> = $19000. The transfer fee is <fact4>12%</fact4> of the <fact2>$380000 selling price</fact2>, which is 0.12 * <fact2>$380000</fact2> = $45600. The total price of the house is the <fact2>$380000 selling price</fact2> + $19000 brokerage fee + $45600 transfer fee = $454600. This is $454600 - <fact1>$420000 budget</fact1> = $34600 more than Mrs. Smith's budget.
The answer is {34600}.",24600,0,1,p2,1641,949
32,"Reformatted Question: Mrs. Lee is looking for a townhouse that will not go beyond her <fact1>$380000 budget</fact1>. She saw a property that has a <fact2>selling price of $330000</fact2>. On top of that, the buyer has to pay a <fact3>brokerage fee which is 3% of the selling price</fact3>, and also the <fact4>transfer fee that is 14% of the selling price</fact4>. How much more is the total price of the townhouse than Mrs. Lee's budget?

Answer: The brokerage fee is <fact3>3% of the selling price</fact3>, which is <fact3>3%</fact3> * <fact2>$330000</fact2> = $9900. The transfer fee is <fact4>14% of the selling price</fact4>, which is <fact4>14%</fact4> * <fact2>$330000</fact2> = $46200. The total price of the townhouse is <fact2>$330000</fact2> + $9900 + $46200 = $385100. This is $385100 - <fact1>$380000</fact1> = $5100 more than Mrs. Lee's budget.
The answer is {5100}.",6100,0,1,p2,1643,880
32,"Reformatted Question: Mrs. Lee is looking for a townhouse that will not go beyond her <fact1>$380000 budget</fact1>. She saw a property that has a <fact2>selling price of $370000</fact2>. On top of that, the buyer has to pay a <fact3>brokerage fee which is 6% of the selling price</fact3>, and also the <fact4>transfer fee that is 14% of the selling price</fact4>. How much more is the total price of the townhouse than Mrs. Lee's budget?

Answer: The brokerage fee is <fact3>6% of the selling price</fact3>, which is <fact2>$370000</fact2> * 0.06 = $22200.
The transfer fee is <fact4>14% of the selling price</fact4>, which is <fact2>$370000</fact2> * 0.14 = $51800.
So the total price of the townhouse is <fact2>$370000</fact2> + $22200 + $51800 = $443000.
This is <fact1>$380000</fact1> - $443000 = -$63000 over budget. However, the question asks how much more the total price is than Mrs. Lee's budget, so the answer should be a positive number. Thus, the answer is $63000.
The answer is {63000}.",64000,0,1,p2,1644,1000
34,"Reformatted Question: Mr. Williams sold his condo for <fact1>$620000</fact1>. He paid the transfer fees that amount to <fact2>4% of the selling price</fact2> and also paid a brokerage fee that is <fact3>3% of the selling price</fact3>. If he also paid <fact4>$520000 for the remaining loan amount of the condo</fact4>, how much is Mr. Williams's net proceeds from selling the condo?

Answer: Mr. Williams paid transfer fees of <fact2>4%</fact2> * <fact1>$620000</fact1> = $24800 and brokerage fees of <fact3>3%</fact3> * <fact1>$620000</fact1> = $18600. So, the total fees paid were $24800 + $18600 = $43400. Mr. Williams also paid <fact4>$520000 for the remaining loan amount</fact4>. Therefore, his net proceeds from selling the condo are <fact1>$620000</fact1> - $43400 - <fact4>$520000</fact4> = $56700.
The answer is {56700}.",56600,0,1,p2,1706,830
34,"Reformatted Question: Mr. Jones sold his cottage for <fact1>$610000</fact1>. He paid the transfer fees that amount to <fact2>3% of the selling price</fact2> and also paid a brokerage fee that is <fact3>5% of the selling price</fact3>. If he also paid <fact4>$480000 for the remaining loan amount of the cottage</fact4>, how much is Mr. Jones's net proceeds from selling the cottage?

Answer: Mr. Jones paid transfer fees of <fact2>3%</fact2> * <fact1>$610000</fact1> = $18300 and brokerage fees of <fact3>5%</fact3> * <fact1>$610000</fact1> = $30500. So, the total fees paid are $18300 + $30500 = $48800. Mr. Jones also paid <fact4>$480000 for the remaining loan amount</fact4>. Therefore, his net proceeds from selling the cottage are <fact1>$610000</fact1> - $48800 - <fact4>$480000</fact4> = $81300.
The answer is {81300}.",81200,0,1,p2,1719,825
34,"Reformatted Question: Dr. Garcia sold his house for <fact1>$660000</fact1>. He paid the legal fees that amount to <fact2>1% of the selling price</fact2> and also paid a realtor fee that is <fact3>5% of the selling price</fact3>. If he also paid <fact4>$500000 for the remaining loan amount of the house</fact4>, how much is Dr. Garcia's net proceeds from selling the house?

Answer: Dr. Garcia paid <fact2>1% of the selling price</fact2> in legal fees, which is <fact2>1%</fact2> * <fact1>$660000</fact1> = $6600. He also paid <fact3>5% of the selling price</fact3> in realtor fees, which is <fact3>5%</fact3> * <fact1>$660000</fact1> = $33000. The total fees paid are $6600 + $33000 = $39600. Dr. Garcia's net proceeds from selling the house are <fact1>$660000</fact1> - $39600 - <fact4>$500000</fact4> = $160400.
The answer is {160400}.",120400,0,1,p2,1725,838
34,"Reformatted Question: Dr. Johnson sold his apartment for <fact1>$450000</fact1>. He paid the legal fees that amount to <fact2>2% of the selling price</fact2> and also paid a realtor fee that is <fact3>6% of the selling price</fact3>. If he also paid <fact4>$310000 for the remaining loan amount of the apartment</fact4>, how much is Dr. Johnson's net proceeds from selling the apartment?

Answer: Dr. Johnson's total proceeds from selling the apartment is <fact1>$450000</fact1>. He paid <fact2>2% of the selling price</fact2> in legal fees, which is <fact2>2%</fact2> * <fact1>$450000</fact1> = $9000. He also paid <fact3>6% of the selling price</fact3> in realtor fees, which is <fact3>6%</fact3> * <fact1>$450000</fact1> = $27000. Additionally, he paid <fact4>$310000 for the remaining loan amount of the apartment</fact4>. So, his total expenses are $9000 + $27000 + <fact4>$310000</fact4> = $348000. Therefore, Dr. Johnson's net proceeds from selling the apartment is <fact1>$450000</fact1> - $348000 = $102000.
The answer is {102000}.",104000,0,1,p2,1731,1040
34,"Reformatted Question: Prof. Davis sold his condo for <fact1>$780000</fact1>. He paid the registration fees that amount to <fact2>2% of the selling price</fact2> and also paid a agent fee that is <fact3>3% of the selling price</fact3>. If he also paid <fact4>$430000 for the remaining loan amount of the condo</fact4>, how much is Prof. Davis's net proceeds from selling the condo?

Answer: Prof. Davis sold his condo for <fact1>$780000</fact1>. He paid registration fees of <fact2>2%</fact2> * <fact1>$780000</fact1> = $15600. He also paid an agent fee of <fact3>3%</fact3> * <fact1>$780000</fact1> = $23400. Additionally, he paid <fact4>$430000 for the remaining loan amount</fact4>. So, his total expenses were $15600 + $23400 + $430000 = $468000. Therefore, his net proceeds from selling the condo are <fact1>$780000</fact1> - $468000 = $312000.
The answer is {312000}.",311000,0,1,p2,1732,872
34,"Reformatted Question: Dr. Smith sold his house for <fact1>$560000</fact1>. He paid the legal fees that amount to <fact2>4% of the selling price</fact2> and also paid a realtor fee that is <fact3>3% of the selling price</fact3>. If he also paid <fact4>$490000 for the remaining loan amount of the house</fact4>, how much is Dr. Smith's net proceeds from selling the house?

Answer: Dr. Smith paid <fact2>4% of the selling price</fact2> for the legal fees, which is <fact2>4%</fact2> * <fact1>$560000</fact1> = $22400. He also paid <fact3>3% of the selling price</fact3> for the realtor fee, which is <fact3>3%</fact3> * <fact1>$560000</fact1> = $16800. So the total fees he paid is $22400 + $16800 = $39200. Dr. Smith's net proceeds from selling the house is <fact1>$560000</fact1> - $39200 - <fact4>$490000</fact4> = $31000.
The answer is {31000}.",30800,0,1,p2,1736,847
34,"Reformatted Question: Mr. Williams sold his condo for <fact1>$390000</fact1>. He paid the transfer fees that amount to <fact2>1% of the selling price</fact2> and also paid a brokerage fee that is <fact3>4% of the selling price</fact3>. If he also paid <fact4>$310000 for the remaining loan amount of the condo</fact4>, how much is Mr. Williams's net proceeds from selling the condo?

Answer: Mr. Williams paid a transfer fee of <fact2>1%</fact2> of <fact1>$390000</fact1> = $3900 and a brokerage fee of <fact3>4%</fact3> of <fact1>$390000</fact1> = $15600. So the total fees paid were $3900 + $15600 = $19500. Mr. Williams also paid <fact4>$310000 for the remaining loan amount of the condo</fact4>. Therefore, his net proceeds from selling the condo are <fact1>$390000</fact1> - $19500 - <fact4>$310000</fact4> = $60000.
The answer is {60000}.",60500,0,1,p2,1739,844
34,"Reformatted Question: Prof. Johnson sold his apartment for <fact1>$810000</fact1>. He paid the registration fees that amount to <fact2>1% of the selling price</fact2> and also paid a agent fee that is <fact3>5% of the selling price</fact3>. If he also paid <fact4>$650000 for the remaining loan amount of the apartment</fact4>, how much is Prof. Johnson's net proceeds from selling the apartment?

Answer: Prof. Johnson paid <fact2>1% of the selling price</fact2> in registration fees, which is <fact2>1%</fact2> * <fact1>$810000</fact1> = $8100. He also paid <fact3>5% of the selling price</fact3> in agent fees, which is <fact3>5%</fact3> * <fact1>$810000</fact1> = $40500. So the total fees paid is $8100 + $40500 = $48600. Prof. Johnson's net proceeds from selling the apartment is <fact1>$810000</fact1> - $48600 - <fact4>$650000</fact4> = $161400.
The answer is {161400}.",111400,0,1,p2,1746,877
