id,question,gt,isTrue,isTagged,dataset,unique_id
10,"Reformatted Question: To make a call from a hotel room phone, you must pay <fact1>₺0.6 for each minute</fact1> of your call. <fact2>After 10 minutes</fact2>, the price drops to <fact3>₺0.4 per minute</fact3>. <fact4>After 35 minutes from the start of the call</fact4>, the price drops even more to <fact5>₺0.1 per two minutes</fact5>. <fact6>If your total bill is more than ₺15</fact6>, you get a <fact7>15% discount</fact7> on your total bill. How much would a <fact8>115-minute call</fact8> cost?


Answer:
For the first <fact2>10 minutes</fact2>, the cost is <fact1>₺0.6/minute</fact1> * 10 minutes = ₺6.
From minute 11 to minute 35, the call duration is 35 - 10 = 25 minutes.  The cost for this period is <fact3>₺0.4/minute</fact3> * 25 minutes = ₺10.
From minute 36 to minute 115, the call duration is 115 - 35 = 80 minutes. Since the price is <fact5>₺0.1 per two minutes</fact5>, this part of the call costs ₺0.1/2 minutes * 80 minutes = ₺4.
The total cost before any discount is ₺6 + ₺10 + ₺4 = ₺20.
Since <fact6>₺20 is greater than ₺15</fact6>, a <fact7>15% discount</fact7> applies. The discount amount is 15% of ₺20 = (15/100) * ₺20 = ₺3.
The final cost of the <fact8>115-minute call</fact8> is ₺20 - ₺3 = ₺17.

The answer is {17}.
",17.0,1,1,p2,64
10,"**Reformatted Question:** To make a call from a hotel room phone, you must pay <fact1>¥0.9 for each minute</fact1> of your call. After <fact2>10 minutes</fact2>, the price drops to <fact3>¥0.6 per minute</fact3>. After <fact4>35 minutes from the start of the call</fact4>, the price drops even more to <fact5>¥0.4 per two minutes</fact5>. If your total bill is more than <fact6>¥15</fact6>, you get a <fact7>20% discount</fact7> on your total bill. How much would a <fact8>65-minute call</fact8> cost?


**Answer:**

* **Minutes 1-10:**  For the first <fact2>10 minutes</fact2>, the cost is <fact2>10</fact2> minutes * <fact1>¥0.9/minute</fact1> = ¥9.

* **Minutes 11-35:**  For the next 25 minutes (<fact4>35</fact4> - <fact2>10</fact2>), the cost is 25 minutes * <fact3>¥0.6/minute</fact3> = ¥15.

* **Minutes 36-65:** For the final 30 minutes (<fact8>65</fact8> - <fact4>35</fact4>), the cost is calculated per two minutes.  There are 30/2 = 15 two-minute periods. So the cost for this portion is 15 * <fact5>¥0.4</fact5> = ¥6.

* **Total Cost Before Discount:** The total cost before any discount is ¥9 + ¥15 + ¥6 = ¥30.

* **Discount:** Since ¥30 is greater than <fact6>¥15</fact6>, a <fact7>20% discount</fact7> applies. The discount amount is ¥30 * 0.20 = ¥6.

* **Final Cost:** The final cost of the <fact8>65-minute call</fact8> is ¥30 - ¥6 = ¥24.


The answer is {24}. 
",24.0,1,1,p2,65
11,"**Reformatted Question:** Luca wants to make different sized ice cubes with <fact1>337 ounces of water</fact1>. He can make giant cubes that use <fact2>14 ounces per cube</fact2>, medium cubes that use <fact3>3 ounces</fact3>, small cubes that use <fact4>1/2 of an ounce</fact4>, and tiny cubes that are <fact5>half the size of small cubes</fact5>. He makes <fact6>47 total ice cubes</fact6>, including <fact7>9 giant cubes</fact7>, <fact8>14 small cubes</fact8>, <fact9>12 medium cubes</fact9>, and some tiny cubes. How many ounces of water does Luca have left?


**Answer:**

1. **Giant cubes:** Luca used <fact7>9 giant cubes</fact7> * <fact2>14 ounces/cube</fact2> = 126 ounces of water.

2. **Medium cubes:** He used <fact9>12 medium cubes</fact9> * <fact3>3 ounces/cube</fact3> = 36 ounces of water.

3. **Small cubes:** He used <fact8>14 small cubes</fact8> * <fact4>0.5 ounces/cube</fact4> = 7 ounces of water.

4. **Tiny cubes:**  Since he made a total of <fact6>47 ice cubes</fact6>, and we know the number of giant, medium, and small cubes (<fact7>9</fact7> + <fact9>12</fact9> + <fact8>14</fact8> = 35 cubes), there must be <fact6>47</fact6> - 35 = 12 tiny cubes.  Tiny cubes use <fact5>half the water of small cubes</fact5>, so each tiny cube uses <fact4>0.5 ounces</fact4> / 2 = 0.25 ounces.  Therefore, he used 12 tiny cubes * 0.25 ounces/cube = 3 ounces of water.

5. **Total water used:** In total, Luca used 126 + 36 + 7 + 3 = 172 ounces of water.

6. **Water remaining:** Luca started with <fact1>337 ounces</fact1> and used 172 ounces, so he has <fact1>337</fact1> - 172 = 165 ounces of water left.


The answer is {165}. 
",165.0,1,1,p2,66
11,"**Reformatted Question:** Deshawn wants to make different sized ice cubes with <fact1>312 ounces of water</fact1>. He can make giant cubes that use <fact2>15 ounces per cube</fact2>, medium cubes that use <fact3>5 ounces</fact3>, small cubes that use <fact4>1/2 of an ounce</fact4>, and tiny cubes that are <fact5>half the size of small cubes</fact5>. He makes <fact6>46 total ice cubes</fact6>, including <fact7>8 giant cubes</fact7>, <fact8>14 small cubes</fact8>, <fact9>12 medium cubes</fact9>, and some tiny cubes. How many ounces of water does DeShawn have left?

**Answer:**

1. **Giant cubes:** Deshawn made <fact7>8 giant cubes</fact7> * <fact2>15 ounces/cube</fact2> = 120 ounces.

2. **Medium cubes:** He made <fact9>12 medium cubes</fact9> * <fact3>5 ounces/cube</fact3> = 60 ounces.

3. **Small cubes:** He made <fact8>14 small cubes</fact8> * <fact4>0.5 ounces/cube</fact4> = 7 ounces.

4. **Tiny cubes:**  He made <fact6>46 total cubes</fact6> - <fact7>8 giant cubes</fact7> - <fact9>12 medium cubes</fact9> - <fact8>14 small cubes</fact8> = 12 tiny cubes.  Since tiny cubes are <fact5>half the size of small cubes</fact5>, they use 0.5 ounces / 2 = 0.25 ounces/cube.  So, he used 12 tiny cubes * 0.25 ounces/cube = 3 ounces.

5. **Total water used:** 120 ounces + 60 ounces + 7 ounces + 3 ounces = 190 ounces

6. **Water remaining:** Deshawn started with <fact1>312 ounces</fact1> and used 190 ounces, so he has 312 - 190 = 122 ounces left.

The answer is {122}. 
",122.0,1,1,p2,67
11,"**Reformatted Question:** Noah wants to make different sized ice cubes with <fact1>336 ounces of water</fact1>. He can make giant cubes that use <fact2>15 ounces per cube</fact2>, medium cubes that use <fact3>4 ounces</fact3>, small cubes that use <fact4>1/2 of an ounce</fact4>, and tiny cubes that are <fact5>half the size of small cubes</fact5>. He makes <fact6>49 total ice cubes</fact6>, including <fact7>8 giant cubes</fact7>, <fact8>14 small cubes</fact8>, <fact9>15 medium cubes</fact9>, and some tiny cubes. How many ounces of water does Noah have left?

**Answer:**

1. **Giant cubes:** Noah made <fact7>8 giant cubes</fact7>, and each uses <fact2>15 ounces</fact2> of water.  So, he used 8 * 15 = 120 ounces of water for giant cubes.

2. **Medium cubes:** He made <fact9>15 medium cubes</fact9>, each using <fact3>4 ounces</fact3> of water.  That's 15 * 4 = 60 ounces of water for medium cubes.

3. **Small cubes:** He made <fact8>14 small cubes</fact8>, each using <fact4>1/2 an ounce</fact4> of water. That's 14 * (1/2) = 7 ounces of water for small cubes.

4. **Tiny cubes:**  He made a total of <fact6>49 ice cubes</fact6>.  Subtracting the known cubes: 49 - <fact7>8</fact7> - <fact9>15</fact9> - <fact8>14</fact8> = 12 tiny cubes.  Tiny cubes use <fact5>half the water of small cubes</fact5>, so they use (1/2) * (1/2) = 1/4 ounce of water each. So, he used 12 * (1/4) = 3 ounces of water for tiny cubes.

5. **Total water used:** He used 120 + 60 + 7 + 3 = 190 ounces of water.

6. **Water remaining:** Noah started with <fact1>336 ounces</fact1> and used 190 ounces, so he has 336 - 190 = 146 ounces of water left.

The answer is {146}. 
",146.0,1,1,p2,68
11,"**Reformatted Question:** Viktor wants to make different sized ice cubes with <fact1>313 ounces of water</fact1>. He can make giant cubes that use <fact2>12 ounces per cube</fact2>, medium cubes that use <fact3>4 ounces</fact3>, small cubes that use <fact4>1/2 of an ounce</fact4>, and tiny cubes that are <fact5>half the size of small cubes</fact5>. He makes <fact6>50 total ice cubes</fact6>, including <fact7>12 giant cubes</fact7>, <fact8>14 small cubes</fact8>, <fact9>12 medium cubes</fact9>, and some tiny cubes. How many ounces of water does Viktor have left?


**Answer:**

1. **Giant cubes:** Viktor used <fact7>12 giant cubes</fact7> * <fact2>12 ounces/cube</fact2> = 144 ounces of water.

2. **Medium cubes:** He used <fact9>12 medium cubes</fact9> * <fact3>4 ounces/cube</fact3> = 48 ounces of water.

3. **Small cubes:** He used <fact8>14 small cubes</fact8> * <fact4>0.5 ounces/cube</fact4> = 7 ounces of water.

4. **Tiny cubes:**  First, we find the number of tiny cubes. Viktor made a total of <fact6>50 ice cubes</fact6>. Subtracting the others, we get <fact6>50</fact6> - <fact7>12</fact7> - <fact9>12</fact9> - <fact8>14</fact8> = 12 tiny cubes.  Tiny cubes are <fact5>half the size of small cubes</fact5>, so they use <fact4>0.5 ounces</fact4> / 2 = 0.25 ounces/cube.  Therefore, he used 12 tiny cubes * 0.25 ounces/cube = 3 ounces of water.

5. **Total water used:** Viktor used 144 + 48 + 7 + 3 = 202 ounces of water.

6. **Water remaining:** He started with <fact1>313 ounces</fact1> and used 202 ounces, so he has <fact1>313</fact1> - 202 = 111 ounces of water left.

The answer is {111}. 
",111.0,1,1,p2,69
11,"**Reformatted Question:**

Alejandro wants to make different sized ice cubes with <fact1>309 ounces of water</fact1>. He can make giant cubes that use <fact2>14 ounces per cube</fact2>, medium cubes that use <fact3>6 ounces</fact3>, small cubes that use <fact4>1/2 of an ounce</fact4>, and tiny cubes that are <fact5>half the size of small cubes</fact5>. He makes <fact6>50 total ice cubes</fact6>, including <fact7>9 giant cubes</fact7>, <fact8>14 small cubes</fact8>, <fact9>15 medium cubes</fact9>, and some tiny cubes. How many ounces of water does Alejandro have left?


**Answer:**

First, let's calculate the water used for the giant cubes: <fact7>9 giant cubes</fact7> * <fact2>14 ounces/cube</fact2> = 126 ounces.

Next, the medium cubes: <fact9>15 medium cubes</fact9> * <fact3>6 ounces/cube</fact3> = 90 ounces.

Then, the small cubes: <fact8>14 small cubes</fact8> * <fact4>0.5 ounces/cube</fact4> = 7 ounces.

Now, let's figure out how many tiny cubes there are.  He made a total of <fact6>50 ice cubes</fact6>, and we know he made <fact7>9</fact7> + <fact9>15</fact9> + <fact8>14</fact8> = 38 cubes of other sizes. Therefore, he made <fact6>50</fact6> - 38 = 12 tiny cubes.

Since <fact5>tiny cubes are half the size of small cubes</fact5>, each tiny cube uses <fact4>0.5 ounces</fact4> / 2 = 0.25 ounces. So, the tiny cubes used 12 cubes * 0.25 ounces/cube = 3 ounces.

The total water used is 126 + 90 + 7 + 3 = 226 ounces.

Alejandro started with <fact1>309 ounces</fact1> and used 226 ounces, so he has <fact1>309</fact1> - 226 = 83 ounces left.

The answer is {83}. 
",83.0,1,1,p2,70
11,"**Reformatted Question:** Oliver wants to make different sized ice cubes with <fact1>326 ounces of water</fact1>. He can make giant cubes that use <fact2>14 ounces per cube</fact2>, medium cubes that use <fact3>4 ounces</fact3>, small cubes that use <fact4>2/4 of an ounce</fact4>, and tiny cubes that are <fact5>half the size of small cubes</fact5>. He makes <fact6>48 total ice cubes</fact6>, including <fact7>10 giant cubes</fact7>, <fact8>14 small cubes</fact8>, <fact9>12 medium cubes</fact9>, and some tiny cubes. How many ounces of water does Oliver have left?


**Answer:**

1. **Giant cubes:** Oliver used <fact7>10 giant cubes</fact7> * <fact2>14 ounces/cube</fact2> = 140 ounces of water.

2. **Medium cubes:** He used <fact9>12 medium cubes</fact9> * <fact3>4 ounces/cube</fact3> = 48 ounces of water.

3. **Small cubes:** He used <fact8>14 small cubes</fact8> * <fact4>2/4 ounces/cube (or 0.5 ounces)</fact4> = 7 ounces of water.

4. **Tiny cubes:** Since there are <fact6>48 total cubes</fact6> and he made <fact7>10 giant</fact7> + <fact9>12 medium</fact9> + <fact8>14 small</fact8> = 36 cubes of other sizes, he must have made <fact6>48</fact6> - 36 = 12 tiny cubes.  Each tiny cube uses <fact5>half the water of a small cube</fact5>, or <fact4>2/4</fact4> / 2 = 1/4 (or 0.25) ounce of water. Therefore, he used 12 tiny cubes * 1/4 ounce/cube = 3 ounces of water.

5. **Total water used:** He used a total of 140 + 48 + 7 + 3 = 198 ounces of water.

6. **Water remaining:** Oliver started with <fact1>326 ounces</fact1> and used 198 ounces, so he has <fact1>326</fact1> - 198 = 128 ounces of water left.


The answer is {128}. 
",128.0,1,1,p2,71
12,"**Reformatted Question:** Gabriel places almonds on plates and bowls. <fact1>Each plate can hold 20 almonds</fact1> while <fact2>each bowl can hold four times that</fact2>. Gabriel has <fact3>675 almonds</fact3>, <fact4>9 plates</fact4> and <fact5>3 bowls</fact5>. Unfortunately, <fact6>2 bowls break</fact6>. Gabriel then <fact7>eats one-fifth of all the almonds</fact7>. <fact8>How many more plates does Gabriel need so he can place all the remaining almonds?</fact8>

**Answer:**

Each bowl can hold <fact2>four times</fact2> the number of almonds a plate can hold, meaning each bowl holds <fact1>20</fact1> * 4 = 80 almonds.

Initially, Gabriel had <fact5>3 bowls</fact5>, but <fact6>2 broke</fact6>, leaving him with <fact5>3</fact5> - <fact6>2</fact6> = 1 bowl. This bowl can hold 80 almonds.  He also has <fact4>9 plates</fact4>, each holding <fact1>20 almonds</fact1>, for a total capacity of <fact4>9</fact4> * <fact1>20</fact1> = 180 almonds.

Combined, the plates and the remaining bowl can hold 80 + 180 = 260 almonds.

Gabriel started with <fact3>675 almonds</fact3> and ate <fact7>one-fifth</fact7> of them, meaning he ate <fact3>675</fact3> * (1/5) = 135 almonds.

The number of almonds remaining is <fact3>675</fact3> - 135 = 540 almonds.

Since Gabriel's plates and bowl can hold 260 almonds, he needs additional capacity for 540 - 260 = 280 almonds.

Because each plate holds <fact1>20 almonds</fact1>, he needs 280 / <fact1>20</fact1> = 14 more plates.  The answer is {14}.
",14.0,1,1,p2,72
12,"**Reformatted Question:** Ali places crackers on bowls and plates. Each bowl can hold <fact1>40 crackers</fact1> while each plate can hold <fact2>two times</fact2> that. Ali has <fact3>675 crackers</fact3>, <fact4>8 bowls</fact4> and <fact5>5 plates</fact5>. Unfortunately, <fact6>2 plates break</fact6>. Ali then eats <fact7>one-ninth</fact7> of all the crackers. How many more bowls does Ali need so he can place all the remaining crackers?


**Answer:**

1. **Calculate the capacity of a plate:** Each plate can hold <fact2>two times</fact2> the capacity of a bowl, which means each plate holds <fact2>2</fact2> * <fact1>40 crackers</fact1> = 80 crackers.

2. **Calculate the initial total capacity:** Ali starts with <fact4>8 bowls</fact4> * <fact1>40 crackers/bowl</fact1> = 320 crackers' worth of bowl space.  He also has <fact5>5 plates</fact5> * 80 crackers/plate = 400 crackers' worth of plate space. The total initial capacity is 320 + 400 = 720 crackers.

3. **Account for broken plates:** <fact6>Two plates break</fact6>, reducing the plate capacity by 2 * 80 crackers/plate = 160 crackers. The new total capacity is 720 - 160 = 560 crackers.

4. **Calculate crackers remaining after eating:** Ali eats <fact7>one-ninth</fact7> of his <fact3>675 crackers</fact3>, meaning he eats (<fact7>1/9</fact7>) * <fact3>675</fact3> = 75 crackers. He has 675 - 75 = 600 crackers remaining.

5. **Calculate crackers that won't fit:**  Ali has 600 crackers and a total capacity of 560, meaning 600 - 560 = 40 crackers won't fit.

6. **Calculate additional bowls needed:**  Since each bowl holds <fact1>40 crackers</fact1>, and 40 crackers don't fit, he needs 40 crackers / <fact1>40 crackers/bowl</fact1> = 1 more bowl.

Therefore, Ali needs 1 more bowl. The answer is {1}. 
",1.0,1,1,p2,73
12,"**Reformatted Question:** Sanjay places almonds on bowls and plates. <fact1>Each bowl can hold 30 almonds</fact1> while <fact2>each plate can hold three times that</fact2>. Sanjay has <fact3>675 almonds</fact3>, <fact4>12 bowls</fact4> and <fact5>3 plates</fact5>. Unfortunately, <fact6>2 plates break</fact6>. Sanjay then <fact7>eats one-ninth of all the almonds</fact7>. <fact8>How many more bowls does Sanjay need</fact8> so he can place all the remaining almonds?


**Answer:**

First, let's figure out the capacity of each plate: each plate holds <fact2>three times</fact2> the number of almonds a bowl holds, so each plate can hold <fact1>30</fact1> * 3 = 90 almonds.

Initially, Sanjay had <fact5>3 plates</fact5>, but <fact6>2 broke</fact6>, leaving him with <fact5>3</fact5> - <fact6>2</fact6> = 1 plate.  This plate can hold 90 almonds.  He also has <fact4>12 bowls</fact4>, each holding <fact1>30 almonds</fact1>, for a total capacity of <fact4>12</fact4> * <fact1>30</fact1> = 360 almonds.  Together, the bowls and plate can hold 90 + 360 = 450 almonds.

Sanjay started with <fact3>675 almonds</fact3> and ate <fact7>one-ninth</fact7> of them, so he ate <fact3>675</fact3> / 9 = 75 almonds.  This leaves him with <fact3>675</fact3> - 75 = 600 almonds.

Since his remaining bowls and plate can only hold 450 almonds, he needs additional containers for 600 - 450 = 150 almonds. Since <fact8>he needs more bowls</fact8>, and each bowl holds <fact1>30 almonds</fact1>, he'll need 150 / <fact1>30</fact1> = 5 more bowls.

The answer is {5}. 
",5.0,1,1,p2,74
12,"**Reformatted Question:** Carlos places crackers on bowls and tables. <fact1>Each bowl can hold 20 crackers</fact1> while <fact2>each table can hold three times that</fact2>. Carlos has <fact3>525 crackers</fact3>, <fact4>13 bowls</fact4> and <fact5>4 tables</fact5>. Unfortunately, <fact6>2 tables break</fact6>. Carlos then <fact7>eats one-fifth of all the crackers</fact7>. How many more bowls does Carlos need so he can place all the remaining crackers?


**Answer:**

Each table can hold <fact2>three times</fact2> the number of crackers a bowl can hold, which is 3 * <fact1>20</fact1> = 60 crackers.

Initially, Carlos had <fact5>4 tables</fact5>, but <fact6>2 broke</fact6>, leaving him with <fact5>4</fact5> - <fact6>2</fact6> = 2 tables. These 2 tables can hold 2 * 60 = 120 crackers.

Carlos started with <fact3>525 crackers</fact3> and ate <fact7>one-fifth</fact7> of them, meaning he ate <fact3>525</fact3> * (1/5) = 105 crackers.

This leaves him with <fact3>525</fact3> - 105 = 420 crackers.

After placing crackers on the tables, he has 420 - 120 = 300 crackers remaining.

Carlos has <fact4>13 bowls</fact4> which can hold <fact4>13</fact4> * <fact1>20</fact1> = 260 crackers.

Since he has 300 crackers left and the bowls can only hold 260, he needs space for an additional 300 - 260 = 40 crackers.

Since <fact1>each bowl holds 20 crackers</fact1>, he needs 40 / <fact1>20</fact1> = 2 more bowls.  

The answer is {2}. 
",2.0,1,1,p2,75
12,"**Reformatted Question:** Benjamin places crackers on bowls and plates. <fact1>Each bowl can hold 21 crackers</fact1> while <fact2>each plate can hold two times that</fact2>. Benjamin has <fact3>720 crackers</fact3>, <fact4>9 bowls</fact4> and <fact5>3 plates</fact5>. Unfortunately, <fact6>2 plates break</fact6>. Benjamin then <fact7>eats one-eighth of all the crackers</fact7>. <fact8>How many more bowls does Benjamin need</fact8> so he can place all the remaining crackers?

**Answer:**

1. **Plate Capacity:** Each plate can hold <fact2>two times</fact2> the number of crackers a bowl can hold, so each plate holds 2 * <fact1>21</fact1> = 42 crackers.

2. **Initial Crackers:** Benjamin starts with <fact3>720 crackers</fact3>.

3. **Crackers Eaten:** Benjamin eats <fact7>one-eighth</fact7> of the crackers, which is (<fact7>1/8</fact7>) * <fact3>720</fact3> = 90 crackers.

4. **Remaining Crackers:** After eating, Benjamin has <fact3>720</fact3> - 90 = 630 crackers left.

5. **Surviving Plates:** <fact6>2 plates break</fact6>, leaving <fact5>3</fact5> - <fact6>2</fact6> = 1 plate.

6. **Crackers on the Plate:** The remaining plate holds 1 * 42 = 42 crackers.

7. **Crackers for Bowls:** After filling the plate, there are 630 - 42 = 588 crackers left to put in bowls.

8. **Existing Bowl Capacity:** Benjamin has <fact4>9 bowls</fact4>, which can hold <fact4>9</fact4> * <fact1>21</fact1> = 189 crackers.

9. **Crackers Still Needing Bowls:**  After filling existing bowls, there are still 588 - 189 = 399 crackers that need bowls.

10. **Additional Bowls Needed:** To hold the remaining 399 crackers, Benjamin needs 399 / <fact1>21</fact1> = 19 more bowls.  Therefore, the answer to <fact8>how many more bowls Benjamin needs</fact8> is 19.
",19.0,0,1,p2,76
12,"Reformatted Question: Wei places crackers on bowls and plates. Each bowl can hold <fact1>25 crackers</fact1> while each plate can hold <fact2>four times</fact2> that. Wei has <fact3>630 crackers</fact3>, <fact4>12 bowls</fact4> and <fact5>3 plates</fact5>. Unfortunately, <fact6>2 plates break</fact6>. Wei then eats <fact7>one-sixth of all the crackers</fact7>. How many more bowls does Wei need so he can place all the remaining crackers?

Answer:
A plate can hold <fact2>four</fact2> times the number of crackers a bowl can hold, which is <fact2>4</fact2> * <fact1>25</fact1> = 100 crackers.
Wei originally had <fact5>3 plates</fact5>, but <fact6>2 broke</fact6>, leaving him with <fact5>3</fact5> - <fact6>2</fact6> = 1 plate.
Wei starts with <fact3>630 crackers</fact3> and eats <fact7>one-sixth</fact7> of them, so he eats <fact3>630</fact3> / <fact7>6</fact7> = 105 crackers.
The number of crackers remaining is <fact3>630</fact3> - 105 = 525 crackers.
The remaining 1 plate holds 1 * 100 = 100 crackers.
Wei has <fact4>12 bowls</fact4> which can hold <fact4>12</fact4> * <fact1>25</fact1> = 300 crackers.
The total number of crackers the existing bowls and plate can hold is 100 + 300 = 400 crackers.
Wei has 525 crackers remaining, and his bowls and plate can hold 400, leaving 525 - 400 = 125 crackers that need to be placed in additional bowls.
Since each bowl holds <fact1>25 crackers</fact1>, Wei needs 125 / <fact1>25</fact1> = 5 more bowls.

The answer is {5}. 
",5.0,1,1,p2,77
13,"**Reformatted Question:** Sakura is an avid gardener. <fact1>Two days ago, she received 49 new potted plants</fact1> from her favorite plant nursery. <fact2>She already has 7 potted plants on each of the 60 window ledges</fact2> of her large country home. <fact3>She also purchased 100 new plants yesterday at a 50% discount</fact3>. <fact4>Feeling generous, she has decided that she will give 3 potted plants from each ledge to friends and family tomorrow</fact4>. How many potted plants will Sakura remain with?


**Answer:**

1. **Initial plants on ledges:** Sakura initially had <fact2>7 plants * 60 ledges = 420 plants</fact2> on her window ledges.

2. **Total plants before giving away:**  She received <fact1>49 new plants</fact1> two days ago and <fact3>100 new plants yesterday</fact3>, bringing her total to <fact2>420 + 49 + 100 = 569 plants</fact2>. (The discount on yesterday's purchase doesn't affect the number of plants she owns.)

3. **Plants given away:** She will give away <fact4>3 plants * 60 ledges = 180 plants</fact4>.

4. **Remaining plants:** After giving away the plants, Sakura will have <fact2>569 - 180 = 389 plants</fact2> remaining.

The answer is {389}. 
",389.0,1,1,p2,78
13,"**Reformatted Question:** Daphne is an avid gardener. <fact1>Two days ago, she received 23 new potted plants</fact1> from her favorite plant nursery. She <fact2>already has 8 potted plants on each of the 56 window ledges</fact2> of her large country home. <fact3>She also purchased 200 new plants yesterday</fact3> at a 50% discount. Feeling generous, <fact4>she has decided that she will give 6 potted plants from each ledge</fact4> to friends and family tomorrow. How many potted plants will Daphne remain with?

**Answer:**

1. **Plants on ledges:** Daphne initially had <fact2>8 plants * 56 ledges = 448 plants</fact2> on her window ledges.

2. **Total plants before gifts:**  She received <fact1>23 new plants</fact1> two days ago and <fact3>200 new plants</fact3> yesterday. So, before giving any away, she had <fact2>448 + 23 + 200 = 671 plants</fact2>.

3. **Plants given away:** She will give away <fact4>6 plants * 56 ledges = 336 plants</fact4>.

4. **Remaining plants:** After giving away the plants, Daphne will have <fact2>671 - 336 = 335 plants</fact2> remaining.

The answer is {335}. 
",335.0,1,1,p2,79
13,"**Reformatted Question:** Amelia is an avid gardener. Last week, she received <fact1>25 new potted plants</fact1> from her favorite plant nursery. She <fact2>already has 12 potted plants on each of the 54 window ledges</fact2> of her large country home. She also purchased <fact3>110 new plants yesterday at a 50% discount</fact3>. Feeling generous, she <fact4>has decided that she will give 4 potted plants from each ledge to friends and family tomorrow</fact4>. How many potted plants will Amelia remain with?


**Answer:**

1. **Initial plants on ledges:** Amelia initially had <fact2>12 plants/ledge * 54 ledges = 648 plants</fact2>.

2. **Total plants before giving away:**  She received <fact1>25 new plants</fact1> and purchased <fact3>110 more</fact3>, bringing her total to 648 + <fact1>25</fact1> + <fact3>110</fact3> = 783 plants.

3. **Plants given away:** She will give away <fact4>4 plants/ledge * 54 ledges = 216 plants</fact4>.

4. **Remaining plants:** After giving away the plants, Amelia will have 783 - 216 = 567 plants remaining.  The answer is {567}.
",567.0,1,1,p2,80
13,"**Reformatted Question:** Elena is an avid gardener. <fact1>Two days ago, she received 38 new potted plants</fact1> from her favorite plant nursery. She <fact2>already has 12 potted plants on each of the 55 window ledges</fact2> of her large country home. She also <fact3>purchased 70 new plants yesterday</fact3> at a 50% discount. Feeling generous, she has <fact4>decided that she will give 3 potted plants from each ledge</fact4> to friends and family tomorrow. How many potted plants will Elena remain with?


**Answer:**

1. **Initial plants on ledges:** Elena started with <fact2>12 plants * 55 ledges = 660 plants</fact2> on her window ledges.

2. **Total plants before giving away:**  She received <fact1>38 new plants two days ago</fact1> and <fact3>purchased 70 new plants yesterday</fact3>, bringing her total to 660 + <fact1>38</fact1> + <fact3>70</fact3> = 768 plants.

3. **Plants given away:** She plans to give away <fact4>3 plants from each of the 55 ledges, totaling 3 * 55 = 165 plants</fact4>.

4. **Remaining plants:** After giving away the plants, Elena will have 768 - 165 = 603 plants remaining.

The answer is {603}. 
",603.0,1,1,p2,81
13,"**Reformatted Question:** Yara is an avid gardener. <fact1>Two days ago, she received 49 new potted plants</fact1> from her favorite plant nursery. She <fact2>already has 12 potted plants on each of the 54 window ledges</fact2> of her large country home. <fact3>She also purchased 130 new plants yesterday</fact3> at a 50% discount. Feeling generous, she <fact4>has decided that she will give 4 potted plants from each ledge to friends and family tomorrow</fact4>. How many potted plants will Yara remain with?


**Answer:**

1. **Initial plants on ledges:** Yara initially had <fact2>12 plants/ledge * 54 ledges = 648 plants</fact2> on her window ledges.

2. **Total plants before giving away:**  She received <fact1>49 new plants</fact1> two days ago and <fact3>130 new plants yesterday</fact3>, so she had a total of 648 + 49 + 130 = 827 plants.

3. **Plants given away:** Yara will give away <fact4>4 plants/ledge * 54 ledges = 216 plants</fact4>.

4. **Remaining plants:** After giving away the plants, Yara will have 827 - 216 = 611 plants remaining.

The answer is {611}. 
",611.0,1,1,p2,82
13,"**Reformatted Question:** Mei is an avid gardener. <fact1>Two days ago, she received 38 new potted plants</fact1> from her favorite plant nursery. She <fact2>already has 9 potted plants on each of the 60 window ledges</fact2> of her large country home. <fact3>She also purchased 170 new plants yesterday</fact3> at a 50% discount. Feeling generous, <fact4>she has decided that she will give 6 potted plants from each ledge to friends and family tomorrow</fact4>. How many potted plants will Mei remain with?


**Answer:**

1. **Initial plants on ledges:** Mei initially had <fact2>9 plants/ledge * 60 ledges = 540 plants</fact2>.

2. **Total plants before giving away:**  She received <fact1>38 plants two days ago</fact1> and <fact3>170 plants yesterday</fact3>, making her total 540 + 38 + 170 = 748 plants.

3. **Plants given away:** She will give away <fact4>6 plants/ledge * 60 ledges = 360 plants</fact4>.

4. **Remaining plants:** After giving away the plants, Mei will have 748 - 360 = 388 plants remaining.  

The answer is {388}. 
",388.0,1,1,p2,83
14,"**Reformatted Question:** Fatima and Mei have <fact1>247 minutes</fact1> to walk to the gym together starting from their home. It takes them <fact2>26 minutes</fact2> to get to the corner where the library is. It takes them another <fact3>18 minutes</fact3> to get to the grocery store. When they reach the grocery store, they remember they forgot their wallets at home, so they have to <fact4>return to pick up their wallets and then walk all the way back to the grocery store again</fact4>. Once they reach the grocery store for the second time, how much longer do they have to get to the gym without being late?


**Answer:**

It takes Fatima and Mei <fact2>26 minutes</fact2> to reach the library and an additional <fact3>18 minutes</fact3> to reach the grocery store from the library.  So, it takes them <fact2>26</fact2> + <fact3>18</fact3> = 44 minutes to reach the grocery store from their home.

Since they have to go back home and then back to the grocery store, they spend 2 * 44 = 88 minutes traveling back and forth between their home and the grocery store due to the forgotten wallets <fact4>.

They initially had <fact1>247 minutes</fact1>. After wasting 88 minutes, they have 247 - 88 = 159 minutes remaining. Therefore, they have 159 minutes to get from the grocery store to the gym.
",115.0,0,1,p2,84
