id,question,gt,isTrue,isTagged,dataset,unique_id,question_len
5,"Reformatted Question: <fact1>Jasmine makes tea using teaspoons of sugar and cups of water in the ratio of 197:94</fact1>. If she used a total of <fact2>1455 teaspoons of sugar and cups of water</fact2>, calculate the number of teaspoonfuls of sugar she used.
Answer: Let's use the ratio to set up an equation. Let <fact3>s</fact3> be the number of teaspoons of sugar and <fact4>w</fact4> be the number of cups of water. We know that <fact1>197</fact1> : <fact4>94</fact4> = <fact3>s</fact3> : <fact4>w</fact4>, so we can write <fact5>197w = 94s</fact5>. We are also given that <fact2>1455 = s + w</fact2>. We can solve this system of equations to find the value of <fact3>s</fact3>. Rearranging the second equation, we get <fact6>w = 1455 - s</fact6>. Substituting this into the first equation, we get <fact7>197(1455 - s) = 94s</fact7>. Expanding and simplifying, we get <fact8>288,095 - 197s = 94s</fact8>. Adding <fact9>197s</fact9> to both sides, we get <fact10>288,095 = 291s</fact10>. Dividing both sides by <fact11>291</fact11>, we get <fact12>s = 992</fact12>.
The answer is {992}.",985,0,1,p2,295,1089
5,"Reformatted Question: Zahra makes coffee using <fact1>teaspoons of sugar</fact1> and <fact2>cups of water</fact2> in the ratio of <fact3>71:21</fact3>. If she used a total of <fact4>276 teaspoons of sugar and cups of water</fact4>, calculate the number of <fact5>teaspoonfuls of sugar</fact5> she used.

Answer: Let's first calculate the total number of parts in the ratio, which is <fact3>71</fact3> + <fact3>21</fact3> = 92. The total number of teaspoons of sugar and cups of water used is <fact4>276</fact4>. To find the number of teaspoonfuls of sugar used, we can set up a proportion: 
<fact5>71</fact5> parts / <fact3>92</fact3> total parts = <fact4>276</fact4> teaspoons / x teaspoons of sugar, where x is the number of teaspoonfuls of sugar used.
We can then cross-multiply and solve for x:
71x = 92 * 276
71x = 25352
x = 25352 / 71
x = 357

So, Zahra used 357 teaspoonfuls of sugar.",213,0,1,p2,296,891
5,"Reformatted Question: Winnie makes coffee using <fact1>teaspoons of sugar</fact1> and <fact2>cups of water</fact2> in the ratio of <fact3>33:8</fact3>. If she used a total of <fact4>697 teaspoons of sugar and cups of water</fact4>, calculate the number of <fact5>teaspoonfuls of sugar</fact5> she used.

Answer: Let's denote the number of teaspoons of sugar as <fact5>s</fact5> and the number of cups of water as <fact2>w</fact2>. According to the ratio, we have <fact5>s</fact5> / <fact2>w</fact2> = <fact3>33/8</fact3>. Since the total number of teaspoons of sugar and cups of water is 697, we have <fact5>s</fact5> + <fact2>w</fact2> = <fact4>697</fact4>. We can use the first equation to express <fact2>w</fact2> in terms of <fact5>s</fact5>: <fact2>w</fact2> = <fact5>s</fact5> * <fact3>8/33</fact3>. Substituting this expression into the second equation, we get <fact5>s</fact5> + <fact5>s</fact5> * <fact3>8/33</fact3> = <fact4>697</fact4>. Combining like terms, we have <fact5>s</fact5> * (1 + <fact3>8/33</fact3>) = <fact4>697</fact4>. Simplifying the left-hand side, we get <fact5>s</fact5> * <fact3>41/33</fact3> = <fact4>697</fact4>. Multiplying both sides by <fact3>33/41</fact3>, we get <fact5>s</fact5> = <fact4>697</fact4> * <fact3>33/41</fact3> = <fact6>549</fact6>. Therefore, Winnie used <fact6>549</fact6> teaspoonfuls of sugar.",561,0,1,p2,298,1348
6,"Reformatted Question: <fact1>Leon has 90 square yards of pineapple field</fact1>. <fact2>There are 99 pineapples per square yard</fact2>. <fact3>Leon can harvest his pineapples every 4 months</fact3>. How many pineapples can <fact4>Leon harvest within a year</fact4>?
Answer: First, we need to find out how many pineapples are in Leon's field. Since there are <fact2>99 pineapples per square yard</fact2> and Leon has <fact1>90 square yards of pineapple field</fact1>, the total number of pineapples is <fact2>99</fact2> * <fact1>90</fact1> = 8910 pineapples.
Since Leon can harvest his pineapples every <fact3>4 months</fact3>, he can harvest a total of <fact3>4</fact3> / <fact4>12</fact4> = 1/3 of the pineapples per month.
In one year, there are <fact4>12</fact4> months, so Leon can harvest <fact4>12</fact4> * (1/3) = 4 times a year.
Therefore, Leon can harvest a total of <fact5>8910</fact5> * <fact6>4</fact6> = 35640 pineapples within a year.
The answer is {35640}.",26730,0,1,p2,302,974
6,"Reformatted Question: <fact1>Bodhi has 75 square meters of pomegranate field</fact1>. <fact2>There are 97 pomegranates per square meter</fact2>. <fact3>Bodhi can harvest his pomegranates every 4 months</fact3>. How many pomegranates can <fact4>Bodhi harvest within a year</fact4>?

Answer: Since <fact3>Bodhi can harvest his pomegranates every 4 months</fact3>, he will harvest <fact4>4 times within a year</fact4> because a year has 12 months. 

The total number of pomegranates that <fact1>Bodhi has</fact1> is <fact1>75</fact1> * <fact2>97</fact2> = 7,275 pomegranates.

Bodhi will harvest 7,275 pomegranates <fact4>4 times within a year</fact4>, so the total number of pomegranates he can harvest within a year is 7,275 * 4 = 29,100 pomegranates.

The answer is {29100}.",21825,0,1,p2,304,774
6,"Reformatted Question: <fact1>Deshawn has 65 square yards of orange field</fact1>. <fact2>There are 6 oranges per square yard</fact2>. <fact3>Deshawn can harvest his oranges every 6 months</fact3>. How many oranges can <fact4>Deshawn harvest within a year</fact4>?
Answer: Since <fact1>Deshawn has 65 square yards of orange field</fact1>, he has a total of <fact1>65</fact1> * <fact2>6 oranges per square yard</fact2> = <fact1>65</fact1> * <fact2>6</fact2> = 390 oranges. Since <fact3>Deshawn can harvest his oranges every 6 months</fact3>, he can harvest his oranges twice within a year. Therefore, <fact4>Deshawn can harvest 390 oranges / 2 = 195 oranges within a year</fact4>.",780,0,1,p2,305,678
6,"Reformatted Question: <fact1>Viktor has 80 hectares of apricot field</fact1>. <fact2>There are 72 apricots per hectare</fact2>. <fact3>Viktor can harvest his apricots every 2 months</fact3>. How many apricots can <fact4>Viktor harvest within a year</fact4>?
Answer: Since <fact1>Viktor has 80 hectares of apricot field</fact1>, he has a total of <fact1>80</fact1> * <fact2>72</fact2> = 5760 apricots.
<fact3>Viktor can harvest his apricots every 2 months</fact3>, which means he can harvest his apricots 12 / 2 = 6 times a year.
So, <fact4>Viktor harvests 5760 apricots / 6 harvests = 960 apricots per harvest</fact4>.
Therefore, <fact4>Viktor harvests a total of 960 * 6 = 5760 apricots within a year</fact4>.
The answer is {5760}.",34560,0,1,p2,309,732
6,"Reformatted Question: <fact1>Esteban has 15 square meters of plum field</fact1>. <fact2>There are 87 plums per square meter</fact2>. <fact3>Esteban can harvest his plums every 1 months</fact3>. How many plums can <fact4>Esteban harvest within a year</fact4>?
Answer: Esteban has <fact1>15 square meters of plum field</fact1>, so he has <fact1>15</fact1> * <fact2>87 plums per square meter</fact2> = 1305 plums.
Since <fact3>Esteban can harvest his plums every 1 months</fact3>, he can harvest <fact4>12 months</fact4> in a year.
Therefore, <fact4>Esteban harvests</fact4> 1305 plums / <fact3>1 months</fact3> = 1305 plums in a year.
The answer is {1305}.",15660,0,1,p2,310,654
6,"Reformatted Question: <fact1>Santiago has 55 square yards of kiwi field</fact1>. <fact2>There are 28 kiwis per square yard</fact2>. <fact3>Santiago can harvest his kiwis every 4 months</fact3>. How many kiwis can <fact4>Santiago harvest within a year</fact4>?
Answer: <fact1>Santiago has 55 square yards of kiwi field</fact1>, so he has a total of <fact1>55</fact1> * <fact2>28 kiwis per square yard</fact2> = 1540 kiwis. Since <fact3>Santiago can harvest his kiwis every 4 months</fact3>, he can harvest his kiwis <fact4>4</fact4> times in a year. Therefore, <fact4>Santiago can harvest</fact4> a total of <fact1>1540</fact1> * <fact3>4</fact3> = 6160 kiwis within a year.
The answer is {6160}.",4620,0,1,p2,321,695
6,"Reformatted Question: <fact1>Oscar has 35 square yards of apple field</fact1>. <fact2>There are 86 apples per square yard</fact2>. <fact3>Oscar can harvest his apples every 4 months</fact3>. How many apples can Oscar harvest within a year?
Answer: First, we need to find out how many apples are in the entire apple field. This can be found by multiplying the number of apples per square yard by the number of square yards. So, <fact2>86 apples per square yard</fact2> * <fact1>35 square yards</fact1> = 2990 apples. This is the total number of apples that Oscar has. However, Oscar can only harvest the apples every 4 months. To find out how many times Oscar can harvest the apples within a year, we need to divide 12 months by 4 months. This is 12/4 = 3 times. Since Oscar can harvest 2990 apples 3 times, the total number of apples that Oscar can harvest within a year is 2990 * 3 = 8970 apples.",9030,0,1,p2,322,897
6,"Reformatted Question: <fact1>James has 10 square yards of apple field</fact1>. <fact2>There are 40 apples per square yard</fact2>. <fact3>James can harvest his apples every 4 months</fact3>. How many apples can <fact4>James harvest within a year</fact4>?
Answer: <fact1>James has 10 square yards of apple field</fact1>, so he has <fact1>10</fact1> * <fact2>40 apples per square yard</fact2> = 400 apples.
<fact3>James can harvest his apples every 4 months</fact3>, so he can harvest <fact4>4</fact4> times per year.
Therefore, <fact4>James harvests</fact4> 400 * <fact4>4</fact4> = 1600 apples per year.
The answer is {1600}.",1200,0,1,p2,323,625
6,"Reformatted Question: <fact1>Deshawn has 95 square yards of kiwi field</fact1>. <fact2>There are 68 kiwis per square yard</fact2>. <fact3>Deshawn can harvest his kiwis every 3 months</fact3>. How many kiwis can <fact4>Deshawn harvest within a year</fact4>?
Answer: To find out how many kiwis Deshawn can harvest within a year, we need to first find out how many kiwis he has in total. Since <fact1>Deshawn has 95 square yards of kiwi field</fact1> and <fact2>there are 68 kiwis per square yard</fact2>, we can find the total number of kiwis by multiplying the number of square yards by the number of kiwis per square yard: <fact1>95</fact1> * <fact2>68</fact2> = 6480 kiwis. 
Since <fact3>Deshawn can harvest his kiwis every 3 months</fact3>, he can harvest his kiwis 4 times within a year (12 months / 3 months per harvest = 4 harvests). 
To find out how many kiwis Deshawn can harvest within a year, we need to multiply the total number of kiwis by the number of harvests: <fact4>6480</fact4> * <fact5>4</fact5> = 25920 kiwis.",25840,0,1,p2,325,1028
6,"Reformatted Question: <fact1>Umar has 70 square meters of banana field</fact1>. <fact2>There are 31 bananas per square meter</fact2>. <fact3>Umar can harvest his bananas every 4 months</fact3>. How many bananas can <fact4>Umar harvest within a year</fact4>?
Answer: Since Umar can harvest his bananas every <fact3>4 months</fact3>, he can harvest bananas <fact3>4</fact3> times a year. Each time he harvests, he gets <fact2>31 bananas per square meter</fact2> * <fact1>70 square meters</fact1> = 2170 bananas. Therefore, Umar can harvest a total of <fact3>4</fact3> * 2170 = 8680 bananas within a year.",6510,0,1,p2,326,602
6,"Reformatted Question: <fact1>Yuki has 35 square meters of plum field</fact1>. <fact2>There are 78 plums per square meter</fact2>. <fact3>Yuki can harvest his plums every 2 months</fact3>. How many plums can <fact4>Yuki harvest within a year</fact4>?
Answer: First, we need to find out how many plums Yuki has in total. Since <fact1>Yuki has 35 square meters of plum field</fact1> and <fact2>there are 78 plums per square meter</fact2>, we can calculate the total number of plums as <fact1>35</fact1> * <fact2>78</fact2> = 2730 plums.
Since <fact3>Yuki can harvest his plums every 2 months</fact3>, we need to find out how many 2-month periods are there in a year. There are 12 months in a year, so there are 12/2 = 6 periods of 2 months in a year.
Therefore, Yuki can harvest <fact4>2730</fact4> plums / <fact3>6</fact3> periods = 455 plums per period.
Since there are 6 periods in a year, Yuki can harvest a total of 455 * 6 = 2730 plums within a year.
However, this is the number of plums Yuki can harvest per period, not the total number of plums he can harvest in a year. Since Yuki can harvest all the plums in his field every 2 months, the total number of plums he can harvest in a year is still <fact4>2730</fact4> plums.
The answer is {2730}.",16380,0,1,p2,327,1250
6,"Reformatted Question: <fact1>Arjun has 95 square meters of pineapple field</fact1>. <fact2>There are 67 pineapples per square meter</fact2>. <fact3>Arjun can harvest his pineapples every 6 months</fact3>. How many pineapples can <fact4>Arjun harvest within a year</fact4>?
Answer: Since <fact1>Arjun has 95 square meters of pineapple field</fact1> and <fact2>there are 67 pineapples per square meter</fact2>, he has a total of <fact1>95</fact1> * <fact2>67</fact2> = 6375 pineapples.
Since <fact3>Arjun can harvest his pineapples every 6 months</fact3>, he can harvest pineapples <fact4>2 times within a year</fact4> (every 6 months is 1/2 of a year, so 2 times is 1 year).
Therefore, <fact4>Arjun can harvest 2 times</fact4> * <fact5>6375 pineapples</fact5> = 12750 pineapples within a year.
The answer is {12750}.",12730,0,1,p2,328,815
6,"Reformatted Question: <fact1>Yuki has 70 square meters of apricot field</fact1>. <fact2>There are 71 apricots per square meter</fact2>. <fact3>Yuki can harvest his apricots every 6 months</fact3>. How many apricots can <fact4>Yuki harvest within a year</fact4>?
Answer: Since <fact3>Yuki can harvest his apricots every 6 months</fact3>, he can harvest his apricots <fact3>2 times</fact3> within a year.
<fact1>Yuki has 70 square meters of apricot field</fact1>, and <fact2>there are 71 apricots per square meter</fact2>, so Yuki has a total of <fact1>70</fact1> * <fact2>71</fact2> = 4970 apricots.
Therefore, Yuki can harvest <fact3>4970</fact3> / <fact4>2</fact4> = 2485 apricots within a year.
The answer is {2485}.",9940,0,1,p2,331,718
6,"Reformatted Question: <fact1>Wei has 85 hectares of apricot field</fact1>. <fact2>There are 91 apricots per hectare</fact2>. <fact3>Wei can harvest his apricots every 4 months</fact3>. How many <fact4>apricots</fact4> can <fact5>Wei harvest</fact5> within a <fact6>year</fact6>?
Answer: There are <fact1>85</fact1> hectares of apricots that <fact5>Wei</fact5> can harvest. There are <fact2>91</fact2> <fact4>apricots</fact4> per hectare, so there are <fact1>85</fact1> * <fact2>91</fact2> = 7715 <fact4>apricots</fact4> that <fact5>Wei</fact5> can harvest from his <fact1>85</fact1> hectares of <fact2>apricots per hectare</fact2>. Since <fact3>Wei</fact3> can harvest his <fact4>apricots</fact4> every <fact6>4 months</fact6>, he can harvest his <fact4>apricots</fact4> 12/<fact6>4</fact6> = 3 times a <fact6>year</fact6>. Therefore, <fact5>Wei</fact5> can harvest 3 * 7715 = 23145 <fact4>apricots</fact4> within a <fact6>year</fact6>.
The answer is {23145}.",23205,0,1,p2,333,959
