id,question,answer
0,"A car is being driven, in a straight line and at a uniform speed, towards the base of a vertical tower. The top of the tower is observed from the car and, in the process, it takes 10 minutes for the angle of elevation to change from 45° to 60°. After how much more time will this car reach the base of the tower?
# Answer option: ['A)5(√3 + 1)', 'B)6(√3 + √2)', 'C)7(√3 – 1)', 'D)8(√3 – 2)', 'E)None of these']","Reformatted Question: 
A car is being driven, in a <fact1>straight line and at a uniform speed</fact1>, towards the base of a vertical tower. The top of the tower is observed from the car and, in the process, it takes <fact2>10 minutes</fact2> for the <fact3>angle of elevation to change from 45° to 60°</fact3>. After how much more time will this car reach the base of the tower?

Answer: 
Let's denote the distance between the car's initial position and the base of the tower as 'd'. Also, let the height of the tower be 'h'. We can use the tangent function to relate the angle of elevation to the height and distance.

For the initial angle of 45°: tan(45°) = h / (d + x), where x is the distance the car travels in 10 minutes.

Since tan(45°) = 1, we have: h = d + x.

For the final angle of 60°: tan(60°) = h / d.

Since tan(60°) = √3, we have: h = √3d.

Now, we can equate the two expressions for 'h': d + x = √3d.

Solving for x, we get: x = (√3 - 1)d.

We know that the car travels this distance 'x' in <fact2>10 minutes</fact2>. Since the car is moving at a <fact1>uniform speed</fact1>, we can find the time it takes to cover the remaining distance 'd' to reach the base of the tower.

Let's denote the speed of the car as 'v'. Then, v = x / <fact2>10</fact2> = (√3 - 1)d / <fact2>10</fact2>.

The time taken to cover the remaining distance 'd' is: t = d / v = d / ((√3 - 1)d / <fact2>10</fact2>) = <fact2>10</fact2> / (√3 - 1).

Simplifying this expression, we get: t = <fact2>10</fact2> / (√3 - 1) * (√3 + 1) / (√3 + 1) = <fact2>10</fact2>(√3 + 1) / 2.

Since the car takes <fact2>10 minutes</fact2> for the <fact3>angle of elevation to change from 45° to 60°</fact3>, it will take 5(√3 + 1) minutes to reach the base of the tower.

So, the answer is A) 5(√3 + 1)."
1,"The original price of an item is discounted 22%. A customer buys the item at this discounted price using a $20-off coupon. There is no tax on the item, and this was the only item the customer bought. If the customer paid $1.90 more than half the original price of the item, what was the original price of the item?
# Answer option: ['A)$61', 'B)$65', 'C)$67.40', 'D)$70', 'E)$78.20']","Reformatted Question: 
The original price of an item is discounted <fact1>22%</fact1>. A customer buys the item at this discounted price using a <fact2>$20-off coupon</fact2>. There is no tax on the item, and this was the only item the customer bought. If the customer paid <fact3>$1.90 more than half the original price</fact3> of the item, what was the original price of the item?

Answer option: ['A)$61', 'B)$65', 'C)$67.40', 'D)$70', 'E)$78.20']

Answer: 
Let's denote the original price of the item as x.

The customer paid the discounted price using a <fact2>$20-off coupon</fact2>, so the amount paid is (x - <fact1>22%</fact1> of x) - <fact2>$20</fact2>. We are also given that this amount is equal to <fact3>$1.90 more than half the original price</fact3>, which can be expressed as (1/2)x + <fact3>$1.90</fact3>.

We can set up an equation based on this information:

(x - <fact1>22%</fact1> of x) - <fact2>$20</fact2> = (1/2)x + <fact3>$1.90</fact3>

To find <fact1>22%</fact1> of x, we multiply x by <fact1>0.22</fact1>:
x - <fact1>0.22</fact1>x - <fact2>$20</fact2> = (1/2)x + <fact3>$1.90</fact3>

Combine like terms:
<fact4>0.78</fact4>x - <fact2>$20</fact2> = (1/2)x + <fact3>$1.90</fact3>

Add <fact2>$20</fact2> to both sides:
<fact4>0.78</fact4>x = (1/2)x + <fact3>$21.90</fact3>

Subtract (1/2)x from both sides:
<fact5>0.28</fact5>x = <fact3>$21.90</fact3>

Divide both sides by <fact5>0.28</fact5>:
x = <fact3>$21.90</fact3> / <fact5>0.28</fact5>
x = $78.21 

Since the answer choices are rounded to two decimal places or less, we round our answer to $78.20.

The final answer is E)$78.20."
2,"Find out which of the following values is the multiple of X, if it is divisible by 9 and 12?
# Answer option: ['A)36', 'B)15', 'C)17', 'D)5', 'E)7']","Reformatted Question: Find out which of the following values is the multiple of X, if it is divisible by <fact1>9</fact1> and <fact2>12</fact2>?

Answer: To find the multiple of X, we need to find the least common multiple (LCM) of <fact1>9</fact1> and <fact2>12</fact2>. The multiples of <fact1>9</fact1> are 9, 18, 27, 36, ... and the multiples of <fact2>12</fact2> are 12, 24, 36, 48, .... The first number that appears in both lists is 36, so the LCM of <fact1>9</fact1> and <fact2>12</fact2> is 36. Therefore, the multiple of X is 36, which is option A) 36."
3,"If the probability that Stock A will increase in value during the next month is 0.56, and the probability that Stock B will increase in value during the next month is 0.74. What is the greatest value for the probability that neither of these two events will occur?
# Answer option: ['A)0.22', 'B)0.26', 'C)0.37', 'D)0.46', 'E)0.63']","Reformatted Question: 
If the probability that <fact1>Stock A will increase in value during the next month is 0.56</fact1>, and the probability that <fact2>Stock B will increase in value during the next month is 0.74</fact2>. What is the greatest value for the probability that neither of these two events will occur?

Answer option: ['A)0.22', 'B)0.26', 'C)0.37', 'D)0.46', 'E)0.63']

Answer: 
To find the greatest value for the probability that neither of these two events will occur, we need to find the probability that both events do not occur and multiply them together.

The probability that <fact1>Stock A will increase in value during the next month is 0.56</fact1>, so the probability that Stock A will not increase in value is 1 - 0.56 = 0.44.

The probability that <fact2>Stock B will increase in value during the next month is 0.74</fact2>, so the probability that Stock B will not increase in value is 1 - 0.74 = 0.26.

Since these are independent events, we can multiply the probabilities together to find the probability that neither event will occur: 0.44 * 0.26 = 0.1144.

However, the question asks for the greatest value, which would be when the events are not independent, and we do not have enough information to determine the exact relationship between the events. But we can find the maximum possible value by assuming that the events are mutually exclusive, in which case the probability that neither event occurs would be 1 - (probability of either event occurring). 

The probability of either event occurring is the sum of the probabilities of each event, but since they can't both happen at the same time, we need to subtract the intersection. We don't know the intersection, so we'll ignore it for now.

The probability of either event occurring is <fact1>0.56</fact1> + <fact2>0.74</fact2> = 1.3. Since the probability cannot be greater than 1, we subtract the excess from the sum, and we get 1.3 - 0.3 = 1.

Now we can calculate the probability that neither event will occur: 1 - 1 = 0, but that can't be right because it's not among the options.

We made a mistake by assuming the events are mutually exclusive. We need to go back to the original plan.

The greatest value among the options that is less than or equal to 0.44 (the probability that Stock A will not increase in value) is 0.26 (the probability that Stock B will not increase in value). Therefore, the correct answer is B) 0.26"
4,"A trader sold an article at a profit of 20% for Rs.360. What is the cost price of the article?
# Answer option: ['A)270', 'B)300', 'C)280', 'D)320', 'E)315']","Reformatted Question: A trader sold an article at a <fact1>profit of 20%</fact1> for Rs.<fact2>360</fact2>. What is the <fact3>cost price</fact3> of the article?

Answer: Let's assume the <fact3>cost price</fact3> of the article is x. Since the trader sold the article at a <fact1>profit of 20%</fact1>, the selling price is 120% of the cost price, which is 1.2x. We are given that the selling price is Rs.<fact2>360</fact2>, so we can set up the equation 1.2x = <fact2>360</fact2>. To solve for x, we can divide both sides by 1.2, which gives us x = <fact2>360</fact2> / 1.2 = 300. So the answer is B) 300."
5,"20 marbles were pulled out of a bag of only white marbles, painted black, and then put back in. Then, another 20 marbles were pulled out, of which 1 was black, after which they were all returned to the bag. If the percentage of black marbles pulled out the second time represents their percentage in the bag, how many marbles in total Q does the bag currently hold?
# Answer option: ['A)40', 'B)200', 'C)380', 'D)400', 'E)3200']","Reformatted Question: 
20 marbles were pulled out of a bag of only <fact1>white marbles</fact1>, painted <fact2>black</fact2>, and then put back in. Then, another 20 marbles were pulled out, of which <fact3>1 was black</fact3>, after which they were all returned to the bag. If the percentage of <fact2>black marbles</fact2> pulled out the second time represents their percentage in the bag, how many marbles in total does the bag currently hold?

Answer: 
Let's say there are Q marbles in total. The first 20 marbles that were pulled out and painted <fact2>black</fact2> are now back in the bag. So there are 20 <fact2>black marbles</fact2> in the bag. When 20 marbles were pulled out the second time, <fact3>1 was black</fact3>. This means that 1 out of 20 marbles is <fact2>black</fact2>. Since the percentage of <fact2>black marbles</fact2> pulled out the second time represents their percentage in the bag, we can say that 1/20 of the marbles in the bag are <fact2>black</fact2>. We also know that there are 20 <fact2>black marbles</fact2> in the bag. So 20 is 1/20 of Q. This means Q = 20*20 = 400. So the answer is {D}."
6,"Find the total no. of distinct bike no.'s that can beformed using 2 letters followed by 2 no.'s. How many letters need to be distinct?
# Answer option: ['A)74453', 'B)64543', 'C)74325', 'D)65000', 'E)97656']","Reformatted Question: Find the total no. of <fact1>distinct bike no.'s</fact1> that can be formed using <fact2>2 letters</fact2> followed by <fact3>2 no.'s</fact3>. How many letters need to be distinct?

Answer: To find the total number of <fact1>distinct bike no.'s</fact1>, we need to calculate the number of possible combinations of <fact2>2 letters</fact2> and <fact3>2 no.'s</fact3>. 

Assuming that the letters and numbers can be repeated, there are 26 possible choices for each letter and 10 possible choices for each number. Therefore, the total number of possible combinations is:

26 * 26 * 10 * 10 = 67600

However, the question asks for the number of <fact1>distinct bike no.'s</fact1>, which implies that the order of the letters and numbers matters. Therefore, we need to consider the permutations of the letters and numbers.

Since there are <fact2>2 letters</fact2>, there are 2! = 2 possible permutations of the letters. Similarly, since there are <fact3>2 no.'s</fact3>, there are 2! = 2 possible permutations of the numbers.

Therefore, the total number of <fact1>distinct bike no.'s</fact1> is:

67600 * 2 * 2 = 270400

However, none of the answer options match this result. This could be due to the fact that the question is asking for the number of distinct bike numbers, but it's not clear if the letters need to be distinct or not.

If we assume that the letters need to be distinct, then the number of possible combinations of <fact2>2 letters</fact2> is:

26 * 25 = 650

Since there are <fact3>2 no.'s</fact3>, there are 10 * 10 = 100 possible combinations of numbers.

Therefore, the total number of <fact1>distinct bike no.'s</fact1> is:

650 * 100 = 65000

This matches answer option D) 65000. 

Answer: D) 65000"
7,"A train running at a speed of 100 miles/hour, takes 10 hours to reach its destination. After covering quarter of the distance, it starts raining and the train has to be slowed to speed of 75 miles/hour. What is the total journey duration?
# Answer option: ['A)10', 'B)11.5', 'C)12.5', 'D)13.5', 'E)15']","Reformatted Question: 
A train running at a speed of <fact1>100 miles/hour</fact1>, takes <fact2>10 hours</fact2> to reach its destination. After covering <fact3>quarter of the distance</fact3>, it starts raining and the train has to be slowed to speed of <fact4>75 miles/hour</fact4>. What is the total journey duration?

Answer: 
First, we need to find the total distance covered by the train. Since the train takes <fact2>10 hours</fact2> to reach its destination at a speed of <fact1>100 miles/hour</fact1>, the total distance is <fact1>100 miles/hour</fact1> * <fact2>10 hours</fact2> = 1000 miles.

After covering <fact3>quarter of the distance</fact3>, which is 1000 / 4 = 250 miles, the train slows down to <fact4>75 miles/hour</fact4>. The remaining distance is 1000 - 250 = 750 miles.

The time taken to cover the remaining distance is 750 miles / <fact4>75 miles/hour</fact4> = 10 hours.

However, the train has already taken some time to cover the first 250 miles at <fact1>100 miles/hour</fact1>. This time is 250 miles / <fact1>100 miles/hour</fact1> = 2.5 hours.

So, the total journey duration is 2.5 hours + 10 hours = 12.5 hours.

The answer is C)12.5."
8,"Of the 200 students in a school, at least 45% attended the prom night and at least 35% took part in the debating session. What is the maximum number of students who could have neither attended the prom night nor the debating session?
# Answer option: ['A)27', 'B)81', 'C)90', 'D)99', 'E)110']","Reformatted Question: Of the <fact1>200 students</fact1> in a school, at least <fact2>45%</fact2> attended the <fact3>prom night</fact3> and at least <fact4>35%</fact4> took part in the <fact5>debating session</fact5>. What is the maximum number of students who could have neither attended the <fact3>prom night</fact3> nor the <fact5>debating session</fact5>?

Answer: To find the maximum number of students who could have neither attended the <fact3>prom night</fact3> nor the <fact5>debating session</fact5>, we need to first calculate the minimum number of students who attended either the <fact3>prom night</fact3> or the <fact5>debating session</fact5>. 

The minimum number of students who attended the <fact3>prom night</fact3> is <fact2>45%</fact2> of <fact1>200 students</fact1>, which is 0.45 x 200 = 90 students.

The minimum number of students who took part in the <fact5>debating session</fact5> is <fact4>35%</fact4> of <fact1>200 students</fact1>, which is 0.35 x 200 = 70 students.

Since some students could have attended both the <fact3>prom night</fact3> and the <fact5>debating session</fact5>, the total number of students who attended either the <fact3>prom night</fact3> or the <fact5>debating session</fact5> is at least 90 (minimum number of students who attended the <fact3>prom night</fact3>) or 70 (minimum number of students who took part in the <fact5>debating session</fact5>), whichever is greater.

However, in order to calculate the maximum number of students who could have neither attended the <fact3>prom night</fact3> nor the <fact5>debating session</fact5>, we need to consider the scenario where the number of students who attended both the <fact3>prom night</fact3> and the <fact5>debating session</fact5> is maximized. 

This can be achieved by assuming that all the students who took part in the <fact5>debating session</fact5> also attended the <fact3>prom night</fact3>. In this case, the total number of students who attended either the <fact3>prom night</fact3> or the <fact5>debating session</fact5> is equal to the minimum number of students who attended the <fact3>prom night</fact3>, which is 90.

Therefore, the maximum number of students who could have neither attended the <fact3>prom night</fact3> nor the <fact5>debating session</fact5> is <fact1>200 students</fact1> - 90 = 110. So the answer is {E}."
9,"A sales person gets a 10% commission on each sale he makes. How many sales of $250 each must he make in order to reach a salary of at least $1000?
# Answer option: ['A)15', 'B)24', 'C)25', 'D)40', 'E)52']","Reformatted Question: A sales person gets a <fact1>10% commission</fact1> on each sale he makes. How many sales of <fact2>$250 each</fact2> must he make in order to reach a salary of at least <fact3>$1000</fact3>?

Answer: To find the number of sales the sales person must make, we need to divide the desired salary by the commission earned per sale. Commission earned per sale is <fact1>10%</fact1> of <fact2>$250</fact2>, which is (<fact1>10/100</fact1>)*<fact2>$250</fact2> = $25. Now, we divide the desired salary by the commission earned per sale: <fact3>$1000</fact3> / $25 = 40. So the answer is D)40."
